sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 8
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 8, tps: 340.96, reads: 4852.37, writes: 1373.82, response time: 34.04ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 8, tps: 350.99, reads: 4930.81, writes: 1415.95, response time: 42.05ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 8, tps: 345.01, reads: 4813.09, writes: 1377.02, response time: 39.44ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 8, tps: 347.00, reads: 4883.94, writes: 1385.98, response time: 36.36ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 8, tps: 354.01, reads: 4926.15, writes: 1422.04, response time: 33.11ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 8, tps: 348.00, reads: 4908.01, writes: 1400.00, response time: 35.08ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 8, tps: 343.99, reads: 4797.87, writes: 1369.96, response time: 37.96ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 8, tps: 355.01, reads: 4955.12, writes: 1406.03, response time: 36.13ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 8, tps: 342.99, reads: 4827.83, writes: 1385.95, response time: 49.12ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 8, tps: 363.01, reads: 5068.07, writes: 1446.02, response time: 33.15ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 8, tps: 338.01, reads: 4730.11, writes: 1347.03, response time: 37.52ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 8, tps: 358.00, reads: 4992.99, writes: 1440.00, response time: 32.92ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 8, tps: 360.00, reads: 5062.00, writes: 1427.00, response time: 33.24ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 8, tps: 358.00, reads: 5012.01, writes: 1442.00, response time: 33.11ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 8, tps: 363.99, reads: 5061.88, writes: 1448.97, response time: 34.24ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 8, tps: 351.01, reads: 4941.11, writes: 1403.03, response time: 33.65ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 8, tps: 360.00, reads: 5035.01, writes: 1440.00, response time: 36.01ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 8, tps: 357.00, reads: 5008.01, writes: 1428.00, response time: 33.68ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 8, tps: 349.00, reads: 4901.97, writes: 1403.99, response time: 36.91ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 8, tps: 359.99, reads: 5013.91, writes: 1432.97, response time: 35.97ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 8, tps: 358.01, reads: 5040.11, writes: 1450.03, response time: 33.58ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 8, tps: 363.99, reads: 5079.85, writes: 1439.96, response time: 33.13ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 8, tps: 361.00, reads: 5037.05, writes: 1448.02, response time: 34.91ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 8, tps: 357.99, reads: 5035.87, writes: 1428.96, response time: 33.95ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 8, tps: 343.00, reads: 4779.94, writes: 1379.98, response time: 38.06ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 8, tps: 354.02, reads: 4954.21, writes: 1409.06, response time: 36.46ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 8, tps: 355.00, reads: 4970.07, writes: 1417.02, response time: 33.19ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 8, tps: 350.99, reads: 4914.91, writes: 1404.97, response time: 35.70ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 8, tps: 351.01, reads: 4926.11, writes: 1411.03, response time: 36.00ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 8, tps: 358.99, reads: 5011.88, writes: 1425.96, response time: 33.12ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 8, tps: 360.00, reads: 5069.97, writes: 1455.99, response time: 34.93ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 8, tps: 369.00, reads: 5139.02, writes: 1463.01, response time: 31.77ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 8, tps: 344.01, reads: 4844.13, writes: 1384.04, response time: 35.97ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 8, tps: 345.99, reads: 4827.87, writes: 1388.96, response time: 34.36ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 8, tps: 349.00, reads: 4906.03, writes: 1396.01, response time: 35.10ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 8, tps: 365.00, reads: 5105.02, writes: 1457.01, response time: 32.44ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 8, tps: 360.00, reads: 5022.07, writes: 1425.02, response time: 33.10ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 8, tps: 351.99, reads: 4919.93, writes: 1405.98, response time: 35.53ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 8, tps: 349.00, reads: 4895.96, writes: 1406.99, response time: 40.58ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 8, tps: 341.01, reads: 4754.13, writes: 1353.04, response time: 35.09ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 8, tps: 348.00, reads: 4871.99, writes: 1398.00, response time: 34.83ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 8, tps: 351.99, reads: 4924.91, writes: 1405.97, response time: 33.36ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 8, tps: 333.00, reads: 4628.04, writes: 1335.01, response time: 38.13ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 8, tps: 357.00, reads: 5048.06, writes: 1423.02, response time: 34.03ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 8, tps: 349.00, reads: 4906.00, writes: 1404.00, response time: 41.60ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 8, tps: 349.99, reads: 4869.87, writes: 1404.96, response time: 37.88ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 8, tps: 363.00, reads: 5037.99, writes: 1437.00, response time: 33.01ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 8, tps: 353.01, reads: 4975.13, writes: 1420.04, response time: 33.42ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 8, tps: 336.00, reads: 4727.99, writes: 1348.00, response time: 38.72ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 8, tps: 354.00, reads: 4939.01, writes: 1409.00, response time: 38.33ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 8, tps: 363.99, reads: 5090.92, writes: 1450.98, response time: 32.60ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 8, tps: 359.00, reads: 5038.01, writes: 1443.00, response time: 33.48ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 8, tps: 361.00, reads: 5082.99, writes: 1448.00, response time: 32.64ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 8, tps: 356.99, reads: 4974.89, writes: 1421.97, response time: 36.47ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 8, tps: 366.01, reads: 5112.16, writes: 1460.05, response time: 34.50ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 8, tps: 359.00, reads: 5019.94, writes: 1434.98, response time: 35.71ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 8, tps: 340.00, reads: 4785.02, writes: 1363.01, response time: 37.42ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 8, tps: 356.99, reads: 5007.90, writes: 1440.97, response time: 34.56ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 8, tps: 350.01, reads: 4911.19, writes: 1408.05, response time: 35.98ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 8, tps: 358.99, reads: 4994.89, writes: 1418.97, response time: 34.30ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 8, tps: 358.00, reads: 5027.04, writes: 1429.01, response time: 33.40ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 8, tps: 350.00, reads: 4901.06, writes: 1412.02, response time: 41.00ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 8, tps: 343.00, reads: 4760.96, writes: 1358.99, response time: 34.66ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 8, tps: 353.00, reads: 4947.96, writes: 1420.99, response time: 36.94ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 8, tps: 347.99, reads: 4904.93, writes: 1389.98, response time: 38.82ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 8, tps: 343.00, reads: 4776.06, writes: 1369.02, response time: 44.37ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 8, tps: 350.99, reads: 4960.93, writes: 1415.98, response time: 34.13ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 8, tps: 354.01, reads: 4894.16, writes: 1403.05, response time: 32.86ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 8, tps: 345.98, reads: 4895.77, writes: 1389.93, response time: 36.07ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 8, tps: 353.01, reads: 4946.13, writes: 1415.04, response time: 33.31ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 8, tps: 369.00, reads: 5135.00, writes: 1472.00, response time: 34.57ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 8, tps: 353.00, reads: 4949.04, writes: 1410.01, response time: 32.75ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 8, tps: 356.99, reads: 5003.88, writes: 1426.96, response time: 33.95ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 8, tps: 356.01, reads: 4957.19, writes: 1421.05, response time: 35.53ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 8, tps: 350.99, reads: 4906.90, writes: 1410.97, response time: 38.86ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 8, tps: 356.00, reads: 5025.06, writes: 1426.02, response time: 35.50ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 8, tps: 349.99, reads: 4912.89, writes: 1399.97, response time: 36.30ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 8, tps: 345.01, reads: 4819.16, writes: 1384.05, response time: 52.61ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 8, tps: 352.00, reads: 4926.98, writes: 1393.99, response time: 37.77ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 8, tps: 357.00, reads: 4997.96, writes: 1433.99, response time: 32.58ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 8, tps: 348.99, reads: 4881.92, writes: 1399.98, response time: 38.17ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 8, tps: 354.01, reads: 4935.15, writes: 1403.04, response time: 34.63ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 8, tps: 344.99, reads: 4854.88, writes: 1383.97, response time: 34.10ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 8, tps: 360.00, reads: 5037.03, writes: 1447.01, response time: 36.70ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 8, tps: 342.01, reads: 4772.09, writes: 1360.02, response time: 46.66ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 8, tps: 352.00, reads: 4935.01, writes: 1404.00, response time: 34.96ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 8, tps: 345.00, reads: 4833.00, writes: 1389.00, response time: 33.26ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 8, tps: 340.00, reads: 4751.99, writes: 1366.00, response time: 38.52ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 8, tps: 339.99, reads: 4753.92, writes: 1356.98, response time: 36.09ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 8, tps: 348.00, reads: 4833.00, writes: 1384.00, response time: 40.42ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 8, tps: 339.00, reads: 4823.97, writes: 1370.99, response time: 35.68ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 8, tps: 364.00, reads: 5093.03, writes: 1451.01, response time: 33.02ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 8, tps: 349.01, reads: 4844.09, writes: 1391.03, response time: 35.75ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 8, tps: 354.99, reads: 4988.88, writes: 1419.97, response time: 34.94ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 8, tps: 352.99, reads: 4948.87, writes: 1413.96, response time: 35.24ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 8, tps: 354.01, reads: 4955.18, writes: 1412.05, response time: 35.17ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 8, tps: 334.00, reads: 4672.06, writes: 1341.02, response time: 39.44ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 8, tps: 347.98, reads: 4891.76, writes: 1399.93, response time: 42.55ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 8, tps: 355.01, reads: 4917.14, writes: 1400.04, response time: 32.80ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 8, tps: 352.00, reads: 4915.00, writes: 1408.00, response time: 33.67ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 8, tps: 352.01, reads: 4963.11, writes: 1409.03, response time: 34.73ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 8, tps: 327.99, reads: 4588.85, writes: 1316.96, response time: 40.65ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 8, tps: 366.01, reads: 5124.08, writes: 1464.02, response time: 34.09ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 8, tps: 357.00, reads: 4993.96, writes: 1427.99, response time: 33.71ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 8, tps: 363.01, reads: 5103.11, writes: 1454.03, response time: 34.53ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 8, tps: 349.00, reads: 4883.99, writes: 1403.00, response time: 34.48ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 8, tps: 353.99, reads: 4920.92, writes: 1400.98, response time: 32.74ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 8, tps: 351.00, reads: 4938.04, writes: 1408.01, response time: 34.02ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 8, tps: 360.02, reads: 5038.29, writes: 1438.08, response time: 33.27ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 8, tps: 349.98, reads: 4904.77, writes: 1409.93, response time: 34.20ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 8, tps: 353.99, reads: 4953.83, writes: 1409.95, response time: 33.43ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 8, tps: 336.00, reads: 4686.07, writes: 1346.02, response time: 40.91ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 8, tps: 363.01, reads: 5100.08, writes: 1454.02, response time: 34.13ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 8, tps: 345.99, reads: 4864.92, writes: 1383.98, response time: 38.86ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 8, tps: 353.01, reads: 4940.10, writes: 1414.03, response time: 34.31ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 8, tps: 345.00, reads: 4811.99, writes: 1381.00, response time: 32.14ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 8, tps: 366.00, reads: 5089.00, writes: 1451.00, response time: 33.44ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 8, tps: 351.99, reads: 4991.90, writes: 1421.97, response time: 34.31ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 8, tps: 364.01, reads: 5090.12, writes: 1459.04, response time: 33.63ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 8, tps: 348.00, reads: 4830.94, writes: 1374.98, response time: 34.71ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 8, tps: 351.99, reads: 4956.82, writes: 1411.95, response time: 34.68ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 8, tps: 347.01, reads: 4834.21, writes: 1388.06, response time: 35.10ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 8, tps: 359.99, reads: 5031.87, writes: 1444.96, response time: 32.27ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 8, tps: 339.99, reads: 4815.89, writes: 1382.97, response time: 34.26ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 8, tps: 366.01, reads: 5058.18, writes: 1432.05, response time: 31.23ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 8, tps: 356.01, reads: 5036.10, writes: 1434.03, response time: 34.40ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 8, tps: 364.99, reads: 5092.87, writes: 1449.96, response time: 35.55ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 8, tps: 349.01, reads: 4882.12, writes: 1399.03, response time: 35.30ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 8, tps: 361.99, reads: 5074.91, writes: 1449.98, response time: 34.11ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 8, tps: 349.00, reads: 4869.97, writes: 1390.99, response time: 39.35ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 8, tps: 361.01, reads: 5054.11, writes: 1454.03, response time: 32.60ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 8, tps: 341.99, reads: 4808.85, writes: 1369.96, response time: 39.70ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 8, tps: 367.01, reads: 5136.17, writes: 1469.05, response time: 31.34ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 8, tps: 349.99, reads: 4908.80, writes: 1395.94, response time: 37.57ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 8, tps: 363.01, reads: 5055.20, writes: 1446.06, response time: 34.23ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 8, tps: 353.99, reads: 4964.91, writes: 1423.98, response time: 37.04ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 8, tps: 358.00, reads: 5037.02, writes: 1441.01, response time: 33.59ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 8, tps: 352.99, reads: 4937.89, writes: 1408.97, response time: 33.18ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 8, tps: 361.00, reads: 5021.93, writes: 1428.98, response time: 35.80ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 8, tps: 346.01, reads: 4850.20, writes: 1393.06, response time: 40.82ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 8, tps: 369.00, reads: 5186.03, writes: 1475.01, response time: 34.04ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 8, tps: 358.99, reads: 4982.91, writes: 1430.97, response time: 33.36ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 8, tps: 357.99, reads: 5040.93, writes: 1431.98, response time: 34.08ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 8, tps: 349.01, reads: 4863.11, writes: 1391.03, response time: 49.02ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 8, tps: 353.99, reads: 5007.90, writes: 1436.97, response time: 38.36ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 8, tps: 346.00, reads: 4828.02, writes: 1376.00, response time: 42.79ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 8, tps: 364.01, reads: 5074.14, writes: 1447.04, response time: 32.76ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 8, tps: 349.99, reads: 4887.92, writes: 1401.98, response time: 43.77ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 8, tps: 360.01, reads: 5086.09, writes: 1452.03, response time: 32.45ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 8, tps: 353.00, reads: 4893.99, writes: 1404.00, response time: 41.48ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 8, tps: 365.00, reads: 5148.00, writes: 1466.00, response time: 31.69ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 8, tps: 351.00, reads: 4905.00, writes: 1400.00, response time: 34.72ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 8, tps: 354.00, reads: 4902.01, writes: 1404.00, response time: 35.59ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 8, tps: 335.99, reads: 4777.87, writes: 1352.96, response time: 36.20ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 8, tps: 347.01, reads: 4858.14, writes: 1397.04, response time: 44.05ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 8, tps: 345.99, reads: 4850.82, writes: 1393.95, response time: 36.25ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 8, tps: 348.01, reads: 4846.18, writes: 1371.05, response time: 36.22ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 8, tps: 355.98, reads: 4984.77, writes: 1432.94, response time: 33.76ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 8, tps: 361.00, reads: 5037.03, writes: 1436.01, response time: 34.27ms (99%), errors: 0.00, reconnects:  0.00
