sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 1
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 1, tps: 6.00, reads: 97.97, writes: 23.99, response time: 262.67ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 1, tps: 22.00, reads: 313.99, writes: 88.00, response time: 71.97ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 1, tps: 21.00, reads: 296.00, writes: 84.00, response time: 75.07ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 1, tps: 22.00, reads: 305.00, writes: 88.00, response time: 75.46ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 1, tps: 20.00, reads: 285.00, writes: 80.00, response time: 72.14ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 1, tps: 19.00, reads: 266.00, writes: 76.00, response time: 79.28ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 1, tps: 26.00, reads: 352.00, writes: 104.00, response time: 73.21ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 1, tps: 20.00, reads: 284.00, writes: 80.00, response time: 82.00ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 1, tps: 27.00, reads: 386.01, writes: 109.00, response time: 73.41ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 1, tps: 24.00, reads: 336.00, writes: 99.00, response time: 72.77ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 1, tps: 20.00, reads: 276.00, writes: 76.00, response time: 77.33ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 1, tps: 20.00, reads: 282.00, writes: 80.00, response time: 74.60ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 1, tps: 23.00, reads: 321.00, writes: 92.00, response time: 75.21ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 1, tps: 21.00, reads: 291.00, writes: 84.00, response time: 72.03ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 1, tps: 22.00, reads: 314.00, writes: 92.00, response time: 71.71ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 1, tps: 21.00, reads: 282.02, writes: 80.01, response time: 71.90ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 1, tps: 22.00, reads: 316.98, writes: 87.99, response time: 73.67ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 1, tps: 20.00, reads: 271.01, writes: 80.00, response time: 70.79ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 1, tps: 23.00, reads: 323.99, writes: 92.00, response time: 75.70ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 1, tps: 21.00, reads: 304.00, writes: 87.00, response time: 68.38ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 1, tps: 25.00, reads: 349.99, writes: 99.00, response time: 77.86ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 1, tps: 27.00, reads: 367.01, writes: 106.00, response time: 72.38ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 1, tps: 20.00, reads: 289.00, writes: 80.00, response time: 72.42ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 1, tps: 24.00, reads: 333.01, writes: 96.00, response time: 74.05ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 1, tps: 23.00, reads: 326.99, writes: 92.00, response time: 73.36ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 1, tps: 27.00, reads: 376.99, writes: 108.00, response time: 65.67ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 1, tps: 23.00, reads: 323.00, writes: 96.00, response time: 74.80ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 1, tps: 23.00, reads: 322.00, writes: 91.00, response time: 72.84ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 1, tps: 26.00, reads: 359.01, writes: 101.00, response time: 72.08ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 1, tps: 23.00, reads: 327.00, writes: 93.00, response time: 70.27ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 1, tps: 23.00, reads: 319.00, writes: 91.00, response time: 78.94ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 1, tps: 22.00, reads: 310.99, writes: 92.00, response time: 75.82ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 1, tps: 22.00, reads: 304.01, writes: 84.00, response time: 72.29ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 1, tps: 22.00, reads: 310.99, writes: 88.00, response time: 67.81ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 1, tps: 27.00, reads: 379.00, writes: 112.00, response time: 67.83ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 1, tps: 22.00, reads: 296.00, writes: 84.00, response time: 71.35ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 1, tps: 22.00, reads: 316.00, writes: 88.00, response time: 73.78ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 1, tps: 26.00, reads: 368.01, writes: 105.00, response time: 68.64ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 1, tps: 21.00, reads: 294.00, writes: 86.00, response time: 64.54ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 1, tps: 24.00, reads: 335.99, writes: 96.00, response time: 69.14ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 1, tps: 21.00, reads: 293.99, writes: 82.00, response time: 71.73ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 1, tps: 29.00, reads: 403.00, writes: 115.00, response time: 73.89ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 1, tps: 20.00, reads: 283.00, writes: 84.00, response time: 71.63ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 1, tps: 23.00, reads: 322.01, writes: 89.00, response time: 75.61ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 1, tps: 25.00, reads: 348.99, writes: 99.00, response time: 71.60ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 1, tps: 22.00, reads: 309.00, writes: 90.00, response time: 72.97ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 1, tps: 25.00, reads: 337.00, writes: 98.00, response time: 67.81ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 1, tps: 27.00, reads: 388.00, writes: 108.00, response time: 69.91ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 1, tps: 25.00, reads: 352.00, writes: 100.00, response time: 71.58ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 1, tps: 27.00, reads: 365.01, writes: 108.00, response time: 72.32ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 1, tps: 28.00, reads: 402.99, writes: 112.00, response time: 66.70ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 1, tps: 22.00, reads: 311.00, writes: 92.00, response time: 69.76ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 1, tps: 22.00, reads: 308.00, writes: 88.00, response time: 66.16ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 1, tps: 26.00, reads: 364.00, writes: 103.00, response time: 72.38ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 1, tps: 24.00, reads: 332.00, writes: 93.00, response time: 68.28ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 1, tps: 20.00, reads: 281.00, writes: 80.00, response time: 68.71ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 1, tps: 20.00, reads: 281.00, writes: 80.00, response time: 68.34ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 1, tps: 24.00, reads: 335.00, writes: 96.00, response time: 65.30ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 1, tps: 22.00, reads: 308.00, writes: 88.00, response time: 66.62ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 1, tps: 29.00, reads: 403.00, writes: 116.00, response time: 68.38ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 1, tps: 22.00, reads: 313.01, writes: 88.00, response time: 81.73ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 1, tps: 23.00, reads: 322.99, writes: 96.00, response time: 71.45ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 1, tps: 26.00, reads: 350.01, writes: 100.00, response time: 65.24ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 1, tps: 20.00, reads: 281.99, writes: 80.00, response time: 66.40ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 1, tps: 22.00, reads: 313.00, writes: 88.00, response time: 67.40ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 1, tps: 26.00, reads: 371.00, writes: 108.00, response time: 71.95ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 1, tps: 26.00, reads: 351.00, writes: 100.00, response time: 69.72ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 1, tps: 25.00, reads: 359.00, writes: 100.00, response time: 71.13ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 1, tps: 22.00, reads: 306.00, writes: 88.00, response time: 73.65ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 1, tps: 26.00, reads: 365.00, writes: 104.00, response time: 63.56ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 1, tps: 25.00, reads: 343.00, writes: 100.00, response time: 69.02ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 1, tps: 22.00, reads: 320.00, writes: 88.00, response time: 68.11ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 1, tps: 21.00, reads: 290.00, writes: 84.00, response time: 70.67ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 1, tps: 22.00, reads: 299.01, writes: 88.00, response time: 62.94ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 1, tps: 21.00, reads: 298.01, writes: 84.00, response time: 70.01ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 1, tps: 30.00, reads: 420.98, writes: 119.99, response time: 63.70ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 1, tps: 26.00, reads: 372.00, writes: 107.00, response time: 69.06ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 1, tps: 22.00, reads: 296.00, writes: 85.00, response time: 63.13ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 1, tps: 23.00, reads: 334.00, writes: 95.00, response time: 66.34ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 1, tps: 20.00, reads: 280.00, writes: 80.00, response time: 75.18ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 1, tps: 22.00, reads: 305.01, writes: 85.00, response time: 66.90ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 1, tps: 24.00, reads: 333.99, writes: 96.00, response time: 66.34ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 1, tps: 20.00, reads: 285.00, writes: 80.00, response time: 72.92ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 1, tps: 22.00, reads: 308.00, writes: 88.00, response time: 71.69ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 1, tps: 22.00, reads: 308.00, writes: 89.00, response time: 70.52ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 1, tps: 21.00, reads: 290.00, writes: 83.00, response time: 68.64ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 1, tps: 21.00, reads: 284.00, writes: 84.00, response time: 71.33ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 1, tps: 24.00, reads: 350.00, writes: 99.00, response time: 62.56ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 1, tps: 23.00, reads: 318.00, writes: 89.00, response time: 66.96ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 1, tps: 29.00, reads: 400.01, writes: 116.00, response time: 66.72ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 1, tps: 26.00, reads: 374.00, writes: 106.00, response time: 63.98ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 1, tps: 25.00, reads: 337.00, writes: 98.00, response time: 146.83ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 1, tps: 27.00, reads: 390.99, writes: 112.00, response time: 73.25ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 1, tps: 26.00, reads: 353.01, writes: 100.00, response time: 62.13ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 1, tps: 26.00, reads: 374.99, writes: 108.00, response time: 62.11ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 1, tps: 25.00, reads: 349.00, writes: 96.00, response time: 68.36ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 1, tps: 29.00, reads: 396.99, writes: 116.00, response time: 66.10ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 1, tps: 22.00, reads: 316.00, writes: 88.00, response time: 64.56ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 1, tps: 24.00, reads: 327.01, writes: 96.00, response time: 72.32ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 1, tps: 26.00, reads: 372.99, writes: 104.00, response time: 69.95ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 1, tps: 24.00, reads: 325.01, writes: 96.00, response time: 73.76ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 1, tps: 25.00, reads: 361.99, writes: 100.00, response time: 63.60ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 1, tps: 20.00, reads: 273.00, writes: 80.00, response time: 70.96ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 1, tps: 29.00, reads: 414.00, writes: 120.00, response time: 78.40ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 1, tps: 24.00, reads: 336.00, writes: 94.00, response time: 73.36ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 1, tps: 28.00, reads: 391.00, writes: 110.00, response time: 61.41ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 1, tps: 26.00, reads: 355.00, writes: 104.00, response time: 69.41ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 1, tps: 23.00, reads: 328.99, writes: 92.00, response time: 70.71ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 1, tps: 25.00, reads: 351.01, writes: 100.00, response time: 67.85ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 1, tps: 26.00, reads: 358.00, writes: 104.00, response time: 65.30ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 1, tps: 30.00, reads: 415.00, writes: 120.00, response time: 62.88ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 1, tps: 27.00, reads: 377.00, writes: 108.00, response time: 66.32ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 1, tps: 22.00, reads: 322.00, writes: 88.00, response time: 73.80ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 1, tps: 26.00, reads: 352.00, writes: 104.00, response time: 64.89ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 1, tps: 26.00, reads: 374.99, writes: 104.00, response time: 61.50ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 1, tps: 28.00, reads: 393.00, writes: 112.00, response time: 63.30ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 1, tps: 24.00, reads: 335.01, writes: 96.00, response time: 65.51ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 1, tps: 28.00, reads: 390.00, writes: 112.00, response time: 66.14ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 1, tps: 25.00, reads: 349.01, writes: 100.00, response time: 65.77ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 1, tps: 23.00, reads: 326.00, writes: 96.00, response time: 64.64ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 1, tps: 21.00, reads: 294.00, writes: 80.00, response time: 62.77ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 1, tps: 25.00, reads: 350.01, writes: 101.00, response time: 63.09ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 1, tps: 24.00, reads: 336.00, writes: 99.00, response time: 65.91ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 1, tps: 25.00, reads: 348.99, writes: 96.00, response time: 62.49ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 1, tps: 26.00, reads: 365.00, writes: 108.00, response time: 63.09ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 1, tps: 27.00, reads: 375.01, writes: 104.00, response time: 64.91ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 1, tps: 24.00, reads: 325.00, writes: 96.00, response time: 64.15ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 1, tps: 25.00, reads: 363.00, writes: 100.00, response time: 61.32ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 1, tps: 26.00, reads: 363.00, writes: 104.00, response time: 75.16ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 1, tps: 27.00, reads: 377.00, writes: 108.00, response time: 66.38ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 1, tps: 29.00, reads: 407.00, writes: 116.00, response time: 70.63ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 1, tps: 28.00, reads: 380.00, writes: 112.00, response time: 64.85ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 1, tps: 25.00, reads: 364.00, writes: 104.00, response time: 63.87ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 1, tps: 29.00, reads: 399.00, writes: 112.00, response time: 63.71ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 1, tps: 23.00, reads: 329.00, writes: 94.00, response time: 68.83ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 1, tps: 28.00, reads: 390.00, writes: 110.00, response time: 76.50ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 1, tps: 23.00, reads: 322.00, writes: 92.00, response time: 97.49ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 1, tps: 23.00, reads: 324.00, writes: 96.00, response time: 63.47ms (99%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 1, tps: 25.00, reads: 343.00, writes: 96.00, response time: 68.97ms (99%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 1, tps: 30.00, reads: 423.00, writes: 120.00, response time: 64.64ms (99%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 1, tps: 24.00, reads: 337.01, writes: 96.00, response time: 65.55ms (99%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 1, tps: 24.00, reads: 330.99, writes: 96.00, response time: 66.88ms (99%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 1, tps: 25.00, reads: 356.02, writes: 100.00, response time: 63.58ms (99%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 1, tps: 29.00, reads: 407.99, writes: 116.00, response time: 72.92ms (99%), errors: 0.00, reconnects:  0.00
