sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 64
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 64, tps: 2239.69, reads: 32154.56, writes: 8964.76, response time: 33.99ms (99%), errors: 0.00, reconnects:  0.00
[  15s] threads: 64, tps: 2232.97, reads: 31893.60, writes: 8977.89, response time: 35.86ms (99%), errors: 0.00, reconnects:  0.00
[  16s] threads: 64, tps: 2162.04, reads: 29730.52, writes: 8604.15, response time: 53.90ms (99%), errors: 0.00, reconnects:  0.00
[  17s] threads: 64, tps: 2298.00, reads: 32673.98, writes: 9204.99, response time: 30.08ms (99%), errors: 0.00, reconnects:  0.00
[  18s] threads: 64, tps: 2103.98, reads: 29503.78, writes: 8611.94, response time: 50.84ms (99%), errors: 0.00, reconnects:  0.00
[  19s] threads: 64, tps: 2355.96, reads: 32495.44, writes: 9212.84, response time: 30.47ms (99%), errors: 0.00, reconnects:  0.00
[  20s] threads: 64, tps: 1967.99, reads: 28054.92, writes: 8126.98, response time: 92.46ms (99%), errors: 0.00, reconnects:  0.00
[  21s] threads: 64, tps: 2282.00, reads: 31948.05, writes: 9129.02, response time: 30.80ms (99%), errors: 0.00, reconnects:  0.00
[  22s] threads: 64, tps: 2174.05, reads: 30096.66, writes: 8440.19, response time: 55.24ms (99%), errors: 0.00, reconnects:  0.00
[  23s] threads: 64, tps: 2294.00, reads: 31775.99, writes: 9177.00, response time: 30.85ms (99%), errors: 0.00, reconnects:  0.00
[  24s] threads: 64, tps: 2159.92, reads: 30916.86, writes: 8890.67, response time: 44.39ms (99%), errors: 0.00, reconnects:  0.00
[  25s] threads: 64, tps: 2301.07, reads: 31401.01, writes: 8956.29, response time: 33.26ms (99%), errors: 0.00, reconnects:  0.00
[  26s] threads: 64, tps: 2166.99, reads: 30429.86, writes: 8663.96, response time: 48.55ms (99%), errors: 0.00, reconnects:  0.00
[  27s] threads: 64, tps: 2235.01, reads: 31676.21, writes: 8940.06, response time: 40.94ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 64, tps: 2160.01, reads: 30578.16, writes: 8863.05, response time: 45.76ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 64, tps: 2232.98, reads: 30513.71, writes: 8708.92, response time: 39.73ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 64, tps: 2097.99, reads: 30119.84, writes: 8640.95, response time: 56.12ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 64, tps: 2156.04, reads: 30136.56, writes: 8438.16, response time: 46.74ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 64, tps: 1957.99, reads: 27290.91, writes: 7768.98, response time: 78.83ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 64, tps: 2137.96, reads: 30100.43, writes: 8806.83, response time: 33.87ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 64, tps: 2163.00, reads: 30280.95, writes: 8648.99, response time: 50.78ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 64, tps: 2226.00, reads: 31165.04, writes: 8906.01, response time: 41.17ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 64, tps: 2165.04, reads: 30306.54, writes: 8615.15, response time: 52.53ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 64, tps: 2151.00, reads: 30118.03, writes: 8611.01, response time: 45.98ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 64, tps: 2110.96, reads: 29528.51, writes: 8352.86, response time: 49.49ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 64, tps: 2147.03, reads: 30066.46, writes: 8616.13, response time: 43.59ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 64, tps: 2135.94, reads: 29854.21, writes: 8415.78, response time: 49.39ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 64, tps: 2152.01, reads: 30194.20, writes: 8839.06, response time: 43.20ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 64, tps: 2153.03, reads: 29662.47, writes: 8357.13, response time: 77.21ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 64, tps: 2156.97, reads: 30674.53, writes: 8878.86, response time: 43.59ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 64, tps: 2030.00, reads: 28422.99, writes: 8122.00, response time: 74.09ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 64, tps: 2227.05, reads: 31098.66, writes: 8654.18, response time: 38.22ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 64, tps: 2106.95, reads: 29568.34, writes: 8679.81, response time: 59.60ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 64, tps: 2222.99, reads: 31130.93, writes: 8889.98, response time: 46.41ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 64, tps: 2160.05, reads: 29364.73, writes: 8390.21, response time: 83.84ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 64, tps: 2156.00, reads: 30780.01, writes: 8636.00, response time: 43.94ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 64, tps: 2095.00, reads: 29164.04, writes: 8368.01, response time: 79.63ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 64, tps: 2123.95, reads: 30178.34, writes: 8741.81, response time: 35.83ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 64, tps: 2091.00, reads: 29258.94, writes: 8227.98, response time: 54.33ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 64, tps: 2228.03, reads: 30328.35, writes: 8806.10, response time: 43.92ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 64, tps: 2057.02, reads: 29610.32, writes: 8244.09, response time: 54.11ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 64, tps: 2101.00, reads: 29298.01, writes: 8384.00, response time: 53.06ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 64, tps: 2091.98, reads: 29453.70, writes: 8468.91, response time: 56.98ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 64, tps: 2172.97, reads: 30441.62, writes: 8846.89, response time: 44.25ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 64, tps: 2184.04, reads: 29995.61, writes: 8480.17, response time: 62.52ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 64, tps: 2062.96, reads: 29462.37, writes: 8507.82, response time: 39.79ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 64, tps: 2163.01, reads: 30279.09, writes: 8637.03, response time: 39.97ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 64, tps: 2094.94, reads: 28730.15, writes: 8138.76, response time: 57.26ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 64, tps: 1964.07, reads: 28095.02, writes: 8102.29, response time: 63.05ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 64, tps: 2141.03, reads: 29645.37, writes: 8318.10, response time: 58.73ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 64, tps: 2040.00, reads: 28793.96, writes: 8159.99, response time: 64.91ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 64, tps: 1942.98, reads: 27300.65, writes: 8026.90, response time: 116.60ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 64, tps: 2090.97, reads: 29252.63, writes: 8352.89, response time: 54.86ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 64, tps: 2222.01, reads: 31129.17, writes: 8900.05, response time: 30.78ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 64, tps: 2150.05, reads: 29204.64, writes: 8344.18, response time: 69.66ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 64, tps: 2163.95, reads: 31191.33, writes: 8911.81, response time: 35.92ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 64, tps: 2165.04, reads: 30298.57, writes: 8500.16, response time: 49.73ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 64, tps: 2231.93, reads: 31227.95, writes: 9010.70, response time: 35.45ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 64, tps: 1950.03, reads: 27331.41, writes: 7877.12, response time: 64.00ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 64, tps: 2229.00, reads: 31205.99, writes: 8895.00, response time: 36.62ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 64, tps: 2098.00, reads: 29368.04, writes: 8409.01, response time: 60.25ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 64, tps: 2237.04, reads: 30838.60, writes: 8696.17, response time: 39.67ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 64, tps: 2087.99, reads: 28956.92, writes: 8351.98, response time: 57.62ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 64, tps: 2169.95, reads: 31138.23, writes: 8935.78, response time: 45.54ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 64, tps: 2171.06, reads: 30394.81, writes: 8666.23, response time: 44.27ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 64, tps: 2296.95, reads: 31978.32, writes: 8949.81, response time: 33.48ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 64, tps: 1942.01, reads: 27364.19, writes: 8020.06, response time: 92.99ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 64, tps: 2236.00, reads: 30850.95, writes: 8691.99, response time: 39.64ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 64, tps: 2116.03, reads: 29871.45, writes: 8654.13, response time: 56.54ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 64, tps: 2152.95, reads: 30350.35, writes: 8677.81, response time: 37.08ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 64, tps: 2170.05, reads: 30380.64, writes: 8671.18, response time: 48.00ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 64, tps: 2231.01, reads: 30903.08, writes: 8677.02, response time: 40.50ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 64, tps: 2097.96, reads: 29545.48, writes: 8391.85, response time: 66.12ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 64, tps: 2168.96, reads: 30522.48, writes: 8931.85, response time: 42.13ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 64, tps: 2166.07, reads: 29978.95, writes: 8408.27, response time: 53.35ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 64, tps: 2165.96, reads: 30669.39, writes: 8919.82, response time: 36.47ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 64, tps: 2168.05, reads: 30351.65, writes: 8631.19, response time: 43.60ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 64, tps: 2164.95, reads: 30310.25, writes: 8700.79, response time: 34.67ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 64, tps: 2102.99, reads: 29418.90, writes: 8294.97, response time: 88.14ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 64, tps: 2162.07, reads: 29727.96, writes: 8509.27, response time: 55.19ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 64, tps: 2106.95, reads: 30055.28, writes: 8513.80, response time: 46.32ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 64, tps: 2238.05, reads: 30609.63, writes: 8866.18, response time: 37.23ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 64, tps: 2035.01, reads: 28802.10, writes: 8140.03, response time: 62.43ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 64, tps: 2096.95, reads: 29771.31, writes: 8639.80, response time: 33.26ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 64, tps: 2033.99, reads: 28469.92, writes: 8118.98, response time: 81.78ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 64, tps: 2048.05, reads: 28426.65, writes: 7957.18, response time: 44.59ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 64, tps: 2061.99, reads: 29103.86, writes: 8479.96, response time: 222.73ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 64, tps: 2148.97, reads: 30102.59, writes: 8611.88, response time: 38.45ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 64, tps: 2151.04, reads: 29260.55, writes: 8360.16, response time: 60.84ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 64, tps: 2163.97, reads: 31135.53, writes: 8780.87, response time: 35.63ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 64, tps: 2222.03, reads: 30497.48, writes: 8759.14, response time: 48.35ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 64, tps: 2208.00, reads: 30801.02, writes: 8832.01, response time: 42.87ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 64, tps: 2160.96, reads: 30095.40, writes: 8643.83, response time: 42.44ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 64, tps: 2229.99, reads: 32078.91, writes: 8940.97, response time: 35.41ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 64, tps: 2065.97, reads: 28959.65, writes: 8485.90, response time: 71.03ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 64, tps: 2171.00, reads: 30389.99, writes: 8689.00, response time: 42.08ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 64, tps: 2164.06, reads: 29419.87, writes: 8412.25, response time: 49.89ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 64, tps: 2107.01, reads: 30339.14, writes: 8465.04, response time: 42.25ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 64, tps: 2108.99, reads: 29247.92, writes: 8394.98, response time: 55.87ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 64, tps: 2165.98, reads: 30627.70, writes: 8784.91, response time: 37.94ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 64, tps: 2159.98, reads: 30252.79, writes: 8749.94, response time: 52.51ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 64, tps: 2167.04, reads: 30277.51, writes: 8452.14, response time: 41.59ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 64, tps: 2155.00, reads: 30108.02, writes: 8605.00, response time: 47.42ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 64, tps: 2226.01, reads: 30906.10, writes: 8904.03, response time: 39.29ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 64, tps: 2028.95, reads: 28787.31, writes: 8352.80, response time: 56.15ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 64, tps: 2114.05, reads: 29549.71, writes: 8274.20, response time: 55.85ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 64, tps: 2026.00, reads: 28398.96, writes: 8228.99, response time: 68.03ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 64, tps: 2151.00, reads: 30114.01, writes: 8640.00, response time: 40.57ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 64, tps: 2151.00, reads: 30111.03, writes: 8589.01, response time: 52.09ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 64, tps: 2232.95, reads: 30491.35, writes: 8730.81, response time: 42.62ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 64, tps: 2039.00, reads: 29327.00, writes: 8395.00, response time: 66.14ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 64, tps: 2106.04, reads: 29415.57, writes: 8189.16, response time: 42.48ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 64, tps: 2037.98, reads: 28600.66, writes: 8379.90, response time: 99.35ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 64, tps: 2166.01, reads: 30319.18, writes: 8676.05, response time: 37.60ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 64, tps: 2160.01, reads: 29846.08, writes: 8396.02, response time: 62.17ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 64, tps: 2089.01, reads: 29639.07, writes: 8599.02, response time: 56.37ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 64, tps: 1970.96, reads: 27595.46, writes: 7880.84, response time: 222.73ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 64, tps: 2156.01, reads: 30193.17, writes: 8633.05, response time: 38.26ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 64, tps: 2156.97, reads: 30193.51, writes: 8623.86, response time: 56.29ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 64, tps: 2156.04, reads: 30188.49, writes: 8635.14, response time: 54.53ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 64, tps: 2103.03, reads: 29293.45, writes: 8156.13, response time: 58.54ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 64, tps: 2099.95, reads: 29548.35, writes: 8655.81, response time: 66.14ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 64, tps: 2103.05, reads: 29422.65, writes: 8227.18, response time: 46.77ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 64, tps: 2071.95, reads: 29027.25, writes: 8465.78, response time: 56.02ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 64, tps: 2105.05, reads: 29449.74, writes: 8288.21, response time: 45.95ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 64, tps: 2097.96, reads: 29392.44, writes: 8530.84, response time: 42.34ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 64, tps: 2168.00, reads: 30351.99, writes: 8672.00, response time: 48.48ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 64, tps: 2224.99, reads: 31149.79, writes: 8895.94, response time: 45.14ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 64, tps: 2161.05, reads: 29644.75, writes: 8392.21, response time: 53.99ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 64, tps: 2200.96, reads: 30917.37, writes: 8911.82, response time: 41.93ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 64, tps: 2065.00, reads: 29399.02, writes: 8267.00, response time: 53.05ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 64, tps: 2104.05, reads: 29302.68, writes: 8301.19, response time: 73.76ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 64, tps: 2035.97, reads: 28670.53, writes: 8392.86, response time: 62.67ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 64, tps: 2118.99, reads: 29669.83, writes: 8482.95, response time: 59.99ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 64, tps: 2105.04, reads: 29434.56, writes: 8208.16, response time: 56.02ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 64, tps: 2084.91, reads: 29209.79, writes: 8449.65, response time: 54.16ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 64, tps: 2084.05, reads: 29165.68, writes: 8225.19, response time: 50.28ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 64, tps: 2080.00, reads: 29145.93, writes: 8529.98, response time: 48.13ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 64, tps: 2077.05, reads: 28631.63, writes: 8055.18, response time: 53.02ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 64, tps: 2011.92, reads: 28613.86, writes: 8303.67, response time: 53.22ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 64, tps: 2102.04, reads: 29428.57, writes: 8408.16, response time: 48.33ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 64, tps: 2166.04, reads: 30110.61, writes: 8408.17, response time: 66.72ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 64, tps: 2078.01, reads: 28742.10, writes: 8312.03, response time: 51.64ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 64, tps: 2135.00, reads: 30214.95, writes: 8539.98, response time: 55.37ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 64, tps: 2099.96, reads: 29638.37, writes: 8655.81, response time: 61.37ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 64, tps: 2171.04, reads: 30288.56, writes: 8428.16, response time: 57.96ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 64, tps: 2167.95, reads: 30454.29, writes: 8921.79, response time: 41.63ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 64, tps: 2233.06, reads: 30814.78, writes: 8682.22, response time: 56.04ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 64, tps: 2168.99, reads: 30107.86, writes: 8681.96, response time: 70.71ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 64, tps: 2150.95, reads: 30822.32, writes: 8833.80, response time: 57.84ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 64, tps: 2138.00, reads: 29400.06, writes: 8316.02, response time: 58.70ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 64, tps: 2129.06, reads: 30312.79, writes: 8743.23, response time: 43.71ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 64, tps: 2125.99, reads: 29181.81, writes: 8276.95, response time: 67.87ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 64, tps: 2108.98, reads: 30130.67, writes: 8682.91, response time: 51.25ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 64, tps: 2128.03, reads: 29623.42, writes: 8267.12, response time: 58.54ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 64, tps: 2170.00, reads: 30439.01, writes: 8678.00, response time: 40.36ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 64, tps: 2092.00, reads: 29366.05, writes: 8558.01, response time: 60.63ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 64, tps: 2208.00, reads: 30878.96, writes: 8651.99, response time: 35.96ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 64, tps: 2156.00, reads: 30244.04, writes: 8815.01, response time: 56.74ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 64, tps: 2233.00, reads: 31133.97, writes: 8730.99, response time: 48.74ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 64, tps: 1989.99, reads: 27982.82, writes: 8147.95, response time: 77.77ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 64, tps: 2096.01, reads: 28718.13, writes: 8207.04, response time: 79.61ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 64, tps: 2034.01, reads: 29115.08, writes: 8381.02, response time: 80.52ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 64, tps: 2107.95, reads: 29497.28, writes: 8427.80, response time: 65.42ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 64, tps: 2024.01, reads: 28350.07, writes: 8100.02, response time: 78.40ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 64, tps: 2046.05, reads: 28600.64, writes: 7964.18, response time: 69.64ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 64, tps: 2103.94, reads: 29496.22, writes: 8631.77, response time: 70.04ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 64, tps: 2102.05, reads: 29431.73, writes: 8412.21, response time: 63.79ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 64, tps: 2164.95, reads: 30309.29, writes: 8659.80, response time: 64.46ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 64, tps: 2039.04, reads: 28538.51, writes: 8095.14, response time: 61.69ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 64, tps: 2148.93, reads: 30079.03, writes: 8652.72, response time: 42.53ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 64, tps: 2167.08, reads: 30353.12, writes: 8671.32, response time: 56.74ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 64, tps: 2107.95, reads: 29509.37, writes: 8428.82, response time: 53.72ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 64, tps: 1971.98, reads: 27603.74, writes: 7779.93, response time: 58.12ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 64, tps: 2040.99, reads: 28578.87, writes: 8271.96, response time: 45.62ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 64, tps: 1964.03, reads: 27496.36, writes: 7856.10, response time: 80.25ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 64, tps: 2176.06, reads: 30464.77, writes: 8684.22, response time: 56.36ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 64, tps: 2162.00, reads: 30260.99, writes: 8665.00, response time: 52.83ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 64, tps: 2188.97, reads: 29823.64, writes: 8506.90, response time: 71.50ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 64, tps: 2157.01, reads: 30645.17, writes: 8628.05, response time: 49.25ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 64, tps: 2072.01, reads: 29288.14, writes: 8288.04, response time: 67.38ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 64, tps: 2160.96, reads: 30242.44, writes: 8643.84, response time: 51.25ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 64, tps: 1890.03, reads: 26557.43, writes: 7749.13, response time: 235.83ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 64, tps: 2161.94, reads: 30284.14, writes: 8711.75, response time: 41.68ms (99%), errors: 0.00, reconnects:  0.00
