sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 128, tps: 3323.54, reads: 48000.37, writes: 13294.16, response time: 42.19ms (99%), errors: 0.00, reconnects:  0.00
[   2s] threads: 128, tps: 2943.95, reads: 41536.29, writes: 12276.79, response time: 168.86ms (99%), errors: 0.00, reconnects:  0.00
[   3s] threads: 128, tps: 3444.95, reads: 48071.26, writes: 13280.79, response time: 41.79ms (99%), errors: 0.00, reconnects:  0.00
[   4s] threads: 128, tps: 2937.10, reads: 41246.42, writes: 12079.42, response time: 90.76ms (99%), errors: 0.00, reconnects:  0.00
[   5s] threads: 128, tps: 3324.82, reads: 46573.50, writes: 13474.28, response time: 42.52ms (99%), errors: 0.00, reconnects:  0.00
[   6s] threads: 128, tps: 3068.06, reads: 41347.80, writes: 11772.23, response time: 106.81ms (99%), errors: 0.00, reconnects:  0.00
[   7s] threads: 128, tps: 3198.94, reads: 46395.15, writes: 13299.76, response time: 42.55ms (99%), errors: 0.00, reconnects:  0.00
[   8s] threads: 128, tps: 2834.00, reads: 39664.97, writes: 11323.99, response time: 136.28ms (99%), errors: 0.00, reconnects:  0.00
[   9s] threads: 128, tps: 3306.02, reads: 46295.27, writes: 13211.08, response time: 43.37ms (99%), errors: 0.00, reconnects:  0.00
[  10s] threads: 128, tps: 2942.03, reads: 41185.38, writes: 11735.11, response time: 137.47ms (99%), errors: 0.00, reconnects:  0.00
[  11s] threads: 128, tps: 3323.13, reads: 45949.80, writes: 12838.50, response time: 56.10ms (99%), errors: 0.00, reconnects:  0.00
[  12s] threads: 128, tps: 2943.94, reads: 41789.20, writes: 12278.76, response time: 103.88ms (99%), errors: 0.00, reconnects:  0.00
[  13s] threads: 128, tps: 3448.00, reads: 48275.05, writes: 13746.01, response time: 42.73ms (99%), errors: 0.00, reconnects:  0.00
[  14s] threads: 128, tps: 3066.02, reads: 42291.29, writes: 11815.08, response time: 94.25ms (99%), errors: 0.00, reconnects:  0.00
[  15s] threads: 128, tps: 3313.86, reads: 47027.05, writes: 13756.43, response time: 47.35ms (99%), errors: 0.00, reconnects:  0.00
[  16s] threads: 128, tps: 3065.99, reads: 42923.92, writes: 12266.98, response time: 80.18ms (99%), errors: 0.00, reconnects:  0.00
[  17s] threads: 128, tps: 3326.00, reads: 46563.98, writes: 13303.99, response time: 56.14ms (99%), errors: 0.00, reconnects:  0.00
[  18s] threads: 128, tps: 3321.97, reads: 45076.64, writes: 12783.90, response time: 75.12ms (99%), errors: 0.00, reconnects:  0.00
[  19s] threads: 128, tps: 3067.10, reads: 44364.39, writes: 12618.40, response time: 77.70ms (99%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 3196.94, reads: 44746.09, writes: 12931.74, response time: 89.15ms (99%), errors: 0.00, reconnects:  0.00
[  21s] threads: 128, tps: 3320.16, reads: 44818.21, writes: 12778.63, response time: 115.49ms (99%), errors: 0.00, reconnects:  0.00
[  22s] threads: 128, tps: 3196.93, reads: 45453.01, writes: 12787.72, response time: 99.23ms (99%), errors: 0.00, reconnects:  0.00
[  23s] threads: 128, tps: 3187.08, reads: 44048.10, writes: 12748.32, response time: 83.69ms (99%), errors: 0.00, reconnects:  0.00
[  24s] threads: 128, tps: 3189.83, reads: 46213.54, writes: 13271.29, response time: 41.03ms (99%), errors: 0.00, reconnects:  0.00
[  25s] threads: 128, tps: 3191.08, reads: 44674.19, writes: 12756.34, response time: 83.39ms (99%), errors: 0.00, reconnects:  0.00
[  26s] threads: 128, tps: 3313.95, reads: 46396.31, writes: 13263.80, response time: 40.63ms (99%), errors: 0.00, reconnects:  0.00
[  27s] threads: 128, tps: 3068.09, reads: 41308.15, writes: 11760.33, response time: 97.96ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 128, tps: 3449.04, reads: 49334.50, writes: 13796.14, response time: 40.25ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 128, tps: 3059.93, reads: 42498.05, writes: 12239.73, response time: 101.66ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 3308.89, reads: 47256.39, writes: 13736.53, response time: 42.13ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 128, tps: 3058.03, reads: 42803.49, writes: 12191.14, response time: 80.23ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 128, tps: 3432.98, reads: 48076.71, writes: 13776.92, response time: 44.63ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 128, tps: 3157.17, reads: 44102.37, writes: 12127.65, response time: 98.28ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 128, tps: 3443.99, reads: 46974.87, writes: 13771.96, response time: 40.78ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 128, tps: 2921.96, reads: 40534.47, writes: 11687.85, response time: 180.68ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 128, tps: 3321.05, reads: 48191.67, writes: 13489.19, response time: 41.16ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 128, tps: 2810.86, reads: 39366.00, writes: 11546.41, response time: 147.98ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 128, tps: 3439.09, reads: 47985.27, writes: 13251.35, response time: 44.24ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 128, tps: 2925.03, reads: 41110.40, writes: 12150.12, response time: 114.94ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 3315.96, reads: 46426.43, writes: 13321.84, response time: 42.15ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 128, tps: 2914.98, reads: 40798.67, writes: 11417.91, response time: 134.74ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 128, tps: 3316.93, reads: 46440.97, writes: 13506.70, response time: 51.41ms (99%), errors: 0.00, reconnects:  0.00
