

1,63.99,896.84,255.95,22.37,0.00,0.00
1,69.00,966.04,276.01,19.38,0.00,0.00
1,70.00,987.00,280.00,20.25,0.00,0.00
1,71.00,993.00,284.00,16.48,0.00,0.00
1,58.00,818.98,232.99,18.12,0.00,0.00
1,67.00,937.01,267.00,18.11,0.00,0.00
1,70.00,981.00,284.00,20.84,0.00,0.00
1,70.00,975.01,276.00,19.55,0.00,0.00
1,70.00,976.99,280.00,18.63,0.00,0.00
1,70.00,988.01,282.00,17.05,0.00,0.00
1,70.00,975.01,278.00,21.90,0.00,0.00
1,71.00,998.98,288.00,16.59,0.00,0.00
1,71.00,994.00,282.00,19.42,0.00,0.00
1,71.00,994.00,286.00,17.14,0.00,0.00
1,70.00,980.02,280.01,18.25,0.00,0.00
1,71.00,994.00,281.00,19.37,0.00,0.00
1,70.00,972.00,279.00,19.86,0.00,0.00
1,71.00,1001.97,287.99,18.60,0.00,0.00
1,71.00,994.00,284.00,18.86,0.00,0.00
1,71.00,994.00,284.00,17.30,0.00,0.00
1,70.00,976.01,276.00,22.81,0.00,0.00
1,70.00,984.01,283.00,20.19,0.00,0.00
1,70.00,979.98,276.99,18.89,0.00,0.00
1,70.00,980.00,281.00,21.44,0.00,0.00
1,70.00,979.99,283.00,18.36,0.00,0.00
1,71.00,992.03,280.01,17.96,0.00,0.00
1,71.00,995.98,283.99,17.15,0.00,0.00
1,71.00,990.02,284.01,19.92,0.00,0.00
1,71.00,997.97,287.99,18.22,0.00,0.00
1,70.00,977.02,276.01,19.68,0.00,0.00
1,67.00,940.98,268.00,21.43,0.00,0.00
1,69.00,956.02,276.01,18.88,0.00,0.00
1,69.00,967.00,276.00,20.62,0.00,0.00
1,69.00,975.00,279.00,19.00,0.00,0.00
1,70.00,979.00,277.00,19.35,0.00,0.00
1,71.00,988.98,283.99,19.02,0.00,0.00
1,71.00,989.02,284.01,19.16,0.00,0.00
1,70.00,982.00,280.00,19.02,0.00,0.00
1,69.00,967.98,275.99,18.21,0.00,0.00
1,69.00,973.02,280.00,21.60,0.00,0.00
1,71.00,982.00,280.00,21.55,0.00,0.00
1,68.00,963.97,275.99,20.00,0.00,0.00
1,69.00,966.01,276.00,20.08,0.00,0.00
1,70.00,976.98,275.99,19.48,0.00,0.00
1,71.00,994.02,284.01,19.83,0.00,0.00
1,71.00,992.02,284.01,19.48,0.00,0.00
1,70.00,983.99,280.00,21.06,0.00,0.00
1,69.00,963.98,276.00,18.59,0.00,0.00
1,70.00,970.03,280.01,21.49,0.00,0.00
1,69.00,979.00,280.00,20.14,0.00,0.00
1,70.00,973.00,276.00,20.17,0.00,0.00
1,71.00,986.97,283.99,19.54,0.00,0.00
1,72.00,1012.03,288.01,18.44,0.00,0.00
1,69.00,975.97,279.99,20.66,0.00,0.00
1,66.00,922.01,260.00,22.31,0.00,0.00
1,67.00,940.02,268.00,23.15,0.00,0.00
1,70.00,979.98,279.99,18.70,0.00,0.00
1,69.00,966.00,280.00,19.50,0.00,0.00
1,70.00,977.03,276.01,18.60,0.00,0.00
1,68.00,942.96,271.99,20.68,0.00,0.00
1,69.00,978.02,278.01,16.74,0.00,0.00
1,70.00,967.01,278.00,19.50,0.00,0.00
1,67.00,949.01,268.00,19.65,0.00,0.00
1,69.00,968.00,276.00,19.16,0.00,0.00
1,71.00,986.98,283.99,19.52,0.00,0.00
1,71.00,996.00,284.00,20.47,0.00,0.00
1,69.00,970.99,280.00,18.75,0.00,0.00
1,69.00,965.99,275.00,19.99,0.00,0.00
1,70.00,978.01,277.00,19.57,0.00,0.00
1,70.00,971.99,280.00,18.16,0.00,0.00
1,69.00,965.03,276.01,19.54,0.00,0.00
1,71.00,1004.99,284.00,18.39,0.00,0.00
1,69.00,964.99,276.00,24.43,0.00,0.00
1,70.00,974.01,280.00,18.43,0.00,0.00
1,68.00,958.99,276.00,18.41,0.00,0.00
1,68.00,946.99,268.00,22.13,0.00,0.00
1,68.00,956.00,272.00,20.75,0.00,0.00
1,69.00,967.00,280.00,19.76,0.00,0.00
1,67.00,938.01,268.00,19.23,0.00,0.00
1,67.00,937.99,268.00,20.65,0.00,0.00
1,68.00,948.00,268.00,21.07,0.00,0.00
1,69.00,967.00,276.00,18.91,0.00,0.00
1,69.00,968.01,276.00,19.75,0.00,0.00
1,71.00,995.00,285.00,17.75,0.00,0.00
1,71.00,986.02,283.01,19.44,0.00,0.00
1,70.00,988.00,281.00,19.92,0.00,0.00
1,69.00,965.97,278.99,24.74,0.00,0.00
1,70.00,977.00,276.00,18.43,0.00,0.00
1,70.00,981.00,280.00,18.18,0.00,0.00
1,70.00,976.02,280.01,20.53,0.00,0.00
1,71.00,999.97,287.99,18.67,0.00,0.00
1,69.00,966.00,276.00,21.44,0.00,0.00
1,72.00,1007.01,284.00,18.13,0.00,0.00
1,69.00,956.02,276.01,22.90,0.00,0.00
1,69.00,976.95,277.99,18.26,0.00,0.00
1,69.00,966.03,278.01,18.98,0.00,0.00
1,69.00,965.99,276.00,19.43,0.00,0.00
1,69.00,966.01,276.00,20.50,0.00,0.00
1,70.00,980.01,278.00,18.57,0.00,0.00
