sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 128, tps: 3319.59, reads: 48265.10, writes: 13784.32, response time: 57.86ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 128, tps: 3421.93, reads: 48565.98, writes: 14165.70, response time: 48.87ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 128, tps: 3424.04, reads: 46737.54, writes: 13218.15, response time: 59.60ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 128, tps: 3563.96, reads: 51098.43, writes: 14767.83, response time: 40.29ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 128, tps: 3433.99, reads: 48075.85, writes: 13735.96, response time: 68.03ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 128, tps: 3663.10, reads: 50617.37, writes: 14140.38, response time: 39.57ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 128, tps: 3277.00, reads: 46044.96, writes: 13107.99, response time: 90.08ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 3558.94, reads: 50324.09, writes: 14747.73, response time: 40.33ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 128, tps: 3311.94, reads: 46366.11, writes: 13243.75, response time: 99.20ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 128, tps: 3684.05, reads: 51564.71, writes: 14729.20, response time: 40.82ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 128, tps: 3446.08, reads: 46972.07, writes: 13283.30, response time: 73.82ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 128, tps: 3545.00, reads: 50812.01, writes: 14249.00, response time: 40.23ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 128, tps: 3437.00, reads: 46892.97, writes: 13681.99, response time: 96.74ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 128, tps: 3534.92, reads: 50791.89, writes: 14604.68, response time: 41.13ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 128, tps: 3421.97, reads: 47933.56, writes: 13731.88, response time: 74.94ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 128, tps: 3663.12, reads: 51205.62, writes: 14393.46, response time: 39.99ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 128, tps: 3203.94, reads: 44933.23, writes: 13074.77, response time: 96.22ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 3568.98, reads: 49962.77, writes: 14267.93, response time: 39.87ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 128, tps: 3398.07, reads: 46698.92, writes: 13092.26, response time: 79.63ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 128, tps: 3660.00, reads: 51088.96, writes: 14639.99, response time: 38.66ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 128, tps: 3431.01, reads: 48667.07, writes: 13720.02, response time: 54.24ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 128, tps: 3437.00, reads: 48429.99, writes: 13907.00, response time: 59.40ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 128, tps: 3285.01, reads: 45731.07, writes: 12981.02, response time: 76.32ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 128, tps: 3564.92, reads: 50226.91, writes: 14654.68, response time: 39.55ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 128, tps: 3331.02, reads: 46658.22, writes: 13424.06, response time: 76.39ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 128, tps: 3690.06, reads: 51459.83, writes: 14275.23, response time: 42.43ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 128, tps: 3312.00, reads: 45662.97, writes: 13237.99, response time: 95.90ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 3582.89, reads: 49274.49, writes: 14331.56, response time: 39.91ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 128, tps: 3245.04, reads: 47215.57, writes: 13480.16, response time: 68.11ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 128, tps: 3626.06, reads: 49175.87, writes: 14024.25, response time: 41.53ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 128, tps: 3207.00, reads: 45199.02, writes: 12808.01, response time: 235.55ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 128, tps: 3463.01, reads: 49644.11, writes: 13892.03, response time: 68.42ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 128, tps: 3311.00, reads: 46423.99, writes: 13482.00, response time: 65.67ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 128, tps: 3604.00, reads: 50085.95, writes: 14145.99, response time: 62.36ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 128, tps: 3210.00, reads: 45218.04, writes: 12919.01, response time: 78.50ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 128, tps: 3484.94, reads: 48940.10, writes: 14344.73, response time: 64.35ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 128, tps: 3264.98, reads: 45671.78, writes: 13039.94, response time: 54.33ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 3357.08, reads: 45285.06, writes: 12956.30, response time: 238.74ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 128, tps: 3344.99, reads: 47887.82, writes: 13383.95, response time: 75.84ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 128, tps: 3127.01, reads: 44037.11, writes: 12508.03, response time: 242.78ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 128, tps: 3501.00, reads: 47686.05, writes: 14001.01, response time: 55.37ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 128, tps: 3304.93, reads: 48026.98, writes: 13724.71, response time: 104.25ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 128, tps: 3550.00, reads: 49681.02, writes: 14182.01, response time: 50.22ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 128, tps: 3430.05, reads: 47357.74, writes: 13232.21, response time: 65.42ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 128, tps: 3178.93, reads: 44610.01, writes: 12715.72, response time: 125.33ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 128, tps: 3404.08, reads: 47251.10, writes: 13616.32, response time: 61.17ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 128, tps: 3317.92, reads: 47438.91, writes: 13775.68, response time: 70.50ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 3406.03, reads: 47294.41, writes: 13120.11, response time: 230.67ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 128, tps: 3437.99, reads: 48510.87, writes: 14220.96, response time: 54.60ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 128, tps: 3184.99, reads: 44604.88, writes: 12782.97, response time: 243.44ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 128, tps: 3469.88, reads: 48572.38, writes: 13830.54, response time: 90.35ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 128, tps: 3643.21, reads: 50422.98, writes: 14110.83, response time: 46.07ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 128, tps: 3124.92, reads: 44326.93, writes: 12998.69, response time: 233.23ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 128, tps: 3669.96, reads: 51389.39, writes: 14691.83, response time: 54.16ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 128, tps: 3547.09, reads: 48304.21, writes: 13752.34, response time: 56.44ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 128, tps: 3540.04, reads: 49531.59, writes: 14084.17, response time: 66.26ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 128, tps: 3409.97, reads: 47436.58, writes: 13639.88, response time: 72.21ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 3531.97, reads: 51119.50, writes: 14570.86, response time: 50.43ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 128, tps: 3311.99, reads: 46358.83, writes: 13263.95, response time: 56.02ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 128, tps: 3469.06, reads: 46841.83, writes: 13417.24, response time: 86.05ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 128, tps: 3306.94, reads: 48039.07, writes: 13705.73, response time: 63.37ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 128, tps: 3533.01, reads: 49428.12, writes: 14118.03, response time: 66.60ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 128, tps: 3389.05, reads: 47194.74, writes: 13096.20, response time: 92.27ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 128, tps: 3407.01, reads: 47980.21, writes: 14022.06, response time: 48.75ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 128, tps: 3335.99, reads: 46523.91, writes: 12947.97, response time: 70.79ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 128, tps: 3312.96, reads: 46550.42, writes: 13686.83, response time: 70.12ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 128, tps: 3544.05, reads: 49590.72, writes: 13944.20, response time: 67.12ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 3489.99, reads: 48904.91, writes: 14261.97, response time: 69.58ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 128, tps: 3546.01, reads: 48367.08, writes: 13677.02, response time: 63.81ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 128, tps: 3435.00, reads: 49367.96, writes: 14210.99, response time: 53.14ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 128, tps: 3433.00, reads: 47709.06, writes: 13266.02, response time: 71.88ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 128, tps: 3388.92, reads: 47797.92, writes: 14058.68, response time: 101.60ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 128, tps: 3507.07, reads: 48774.01, writes: 13528.28, response time: 59.53ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 128, tps: 3550.95, reads: 50016.26, writes: 14628.78, response time: 56.00ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 128, tps: 3538.06, reads: 49478.77, writes: 13918.22, response time: 51.93ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 128, tps: 3540.93, reads: 48605.11, writes: 13964.74, response time: 73.43ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 128, tps: 3348.05, reads: 46956.75, writes: 13392.21, response time: 79.94ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 3524.01, reads: 49685.16, writes: 14096.04, response time: 60.34ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 128, tps: 3567.94, reads: 50103.18, writes: 14271.77, response time: 52.99ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 128, tps: 3543.06, reads: 49530.78, writes: 14182.22, response time: 60.97ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 128, tps: 3364.93, reads: 47633.02, writes: 13957.71, response time: 65.79ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 128, tps: 3567.07, reads: 49636.92, writes: 13760.25, response time: 80.09ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 128, tps: 3271.93, reads: 46117.99, writes: 13583.70, response time: 226.36ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 128, tps: 3485.04, reads: 47778.50, writes: 13451.14, response time: 101.88ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 128, tps: 3318.05, reads: 47457.67, writes: 13689.19, response time: 72.95ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 128, tps: 3421.88, reads: 47885.38, writes: 13735.54, response time: 74.83ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 128, tps: 3284.03, reads: 45808.35, writes: 12664.10, response time: 108.98ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 3561.02, reads: 49451.22, writes: 14244.06, response time: 62.99ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 128, tps: 3368.06, reads: 47724.85, writes: 13793.25, response time: 60.52ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 128, tps: 3552.01, reads: 49370.08, writes: 13887.02, response time: 65.42ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 128, tps: 3371.94, reads: 47524.12, writes: 13930.74, response time: 52.14ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 128, tps: 3540.07, reads: 49584.00, writes: 14043.28, response time: 54.64ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 128, tps: 3545.84, reads: 49558.76, writes: 13929.37, response time: 46.71ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 128, tps: 3446.13, reads: 46595.76, writes: 13716.52, response time: 88.69ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 128, tps: 3141.01, reads: 45544.19, writes: 12562.05, response time: 238.96ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 128, tps: 3495.01, reads: 48236.16, writes: 13979.05, response time: 66.34ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 128, tps: 3216.93, reads: 45811.97, writes: 12886.71, response time: 234.14ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 3560.08, reads: 49307.07, writes: 14220.31, response time: 46.88ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 128, tps: 3288.00, reads: 45391.01, writes: 13152.00, response time: 111.48ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 128, tps: 3526.92, reads: 50674.85, writes: 14585.67, response time: 39.88ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 128, tps: 3225.01, reads: 45142.09, writes: 12922.03, response time: 76.46ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 128, tps: 3484.08, reads: 48775.09, writes: 13868.31, response time: 52.69ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 128, tps: 3529.96, reads: 48083.44, writes: 13690.84, response time: 64.81ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 128, tps: 3459.04, reads: 49709.55, writes: 13995.15, response time: 67.99ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 128, tps: 3301.91, reads: 46292.80, writes: 13542.65, response time: 74.11ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 128, tps: 3492.09, reads: 47374.20, writes: 13472.34, response time: 67.42ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 128, tps: 3008.93, reads: 43637.02, writes: 12536.72, response time: 228.26ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 3544.07, reads: 49473.01, writes: 13690.28, response time: 54.06ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 128, tps: 3293.87, reads: 46181.17, writes: 13366.47, response time: 75.05ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 128, tps: 3391.14, reads: 47412.94, writes: 13428.55, response time: 68.60ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 128, tps: 3327.00, reads: 46641.97, writes: 13372.99, response time: 82.57ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 128, tps: 3361.76, reads: 46374.67, writes: 13603.02, response time: 70.63ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 128, tps: 3198.11, reads: 45536.58, writes: 12979.45, response time: 241.11ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 128, tps: 3245.04, reads: 45422.60, writes: 12993.17, response time: 240.25ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 128, tps: 3421.01, reads: 47888.20, writes: 13628.06, response time: 76.96ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 128, tps: 3362.01, reads: 47011.21, writes: 13074.06, response time: 68.21ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 128, tps: 3255.03, reads: 44390.38, writes: 12962.11, response time: 226.83ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 3326.96, reads: 47790.46, writes: 13597.85, response time: 73.89ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 128, tps: 3503.00, reads: 49066.98, writes: 14173.99, response time: 43.93ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 128, tps: 3478.05, reads: 47166.62, writes: 13456.18, response time: 68.38ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 128, tps: 3043.95, reads: 44121.33, writes: 12585.81, response time: 241.04ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 128, tps: 3326.06, reads: 46388.84, writes: 12907.23, response time: 231.15ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 128, tps: 3564.01, reads: 49543.19, writes: 14243.05, response time: 47.33ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 128, tps: 3297.93, reads: 46732.01, writes: 13699.71, response time: 77.10ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 128, tps: 3502.99, reads: 49049.92, writes: 14015.98, response time: 50.77ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 128, tps: 3302.02, reads: 45711.25, writes: 12784.07, response time: 77.47ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 128, tps: 3208.05, reads: 45370.78, writes: 13182.23, response time: 242.42ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 3415.95, reads: 47863.35, writes: 13721.81, response time: 77.91ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 128, tps: 3425.98, reads: 46581.72, writes: 13207.92, response time: 231.01ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 128, tps: 3418.91, reads: 49258.74, writes: 14179.64, response time: 48.49ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 128, tps: 3611.16, reads: 50141.16, writes: 13944.60, response time: 62.94ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 128, tps: 3375.93, reads: 47640.06, writes: 13939.73, response time: 57.65ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 128, tps: 3293.00, reads: 46084.97, writes: 13152.99, response time: 234.99ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 128, tps: 3281.01, reads: 45968.08, writes: 13195.02, response time: 229.70ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 128, tps: 3313.07, reads: 46219.00, writes: 12821.28, response time: 100.61ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 128, tps: 3412.99, reads: 47444.85, writes: 13590.96, response time: 81.73ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 128, tps: 3383.89, reads: 47903.45, writes: 14047.55, response time: 73.23ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 3570.07, reads: 48366.93, writes: 13772.26, response time: 51.15ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 128, tps: 3466.05, reads: 48387.74, writes: 13867.21, response time: 74.22ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 128, tps: 3362.99, reads: 48426.89, writes: 13450.97, response time: 100.70ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 128, tps: 3387.97, reads: 47828.62, writes: 13914.89, response time: 74.53ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 128, tps: 3372.98, reads: 47230.75, writes: 13634.93, response time: 101.33ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 128, tps: 3371.05, reads: 47138.74, writes: 13408.21, response time: 76.27ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 128, tps: 3422.99, reads: 46420.91, writes: 13255.98, response time: 84.37ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 128, tps: 3469.98, reads: 49190.76, writes: 13879.93, response time: 73.05ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 128, tps: 3546.03, reads: 49688.41, writes: 14396.12, response time: 46.61ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 128, tps: 3366.97, reads: 46426.64, writes: 13255.90, response time: 101.12ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 128, tps: 3244.02, reads: 46967.26, writes: 13249.07, response time: 226.90ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 128, tps: 3437.00, reads: 46419.99, writes: 13478.00, response time: 88.53ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 128, tps: 3278.71, reads: 47187.84, writes: 13479.81, response time: 69.47ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 128, tps: 3380.30, reads: 46764.09, writes: 13153.15, response time: 113.13ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 128, tps: 3377.87, reads: 48288.20, writes: 13991.48, response time: 77.82ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 128, tps: 3295.11, reads: 45529.53, writes: 12705.43, response time: 240.61ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 128, tps: 3374.91, reads: 47886.79, writes: 14006.65, response time: 78.78ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 128, tps: 3503.02, reads: 49033.28, writes: 14008.08, response time: 54.92ms (99%), errors: 0.00, reconnects:  0.00
