sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 2
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 2, tps: 101.98, reads: 1445.65, writes: 407.90, response time: 30.07ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 2, tps: 100.00, reads: 1410.93, writes: 403.98, response time: 28.48ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 2, tps: 106.00, reads: 1469.05, writes: 420.01, response time: 30.76ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 2, tps: 104.00, reads: 1452.99, writes: 416.00, response time: 27.28ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 2, tps: 105.00, reads: 1487.00, writes: 421.00, response time: 29.82ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 2, tps: 106.00, reads: 1481.03, writes: 427.01, response time: 29.20ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 2, tps: 105.00, reads: 1482.97, writes: 421.99, response time: 33.67ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 2, tps: 104.00, reads: 1455.99, writes: 417.00, response time: 28.33ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 2, tps: 106.00, reads: 1472.01, writes: 418.00, response time: 27.76ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 2, tps: 93.00, reads: 1313.96, writes: 378.99, response time: 31.68ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 2, tps: 104.00, reads: 1439.06, writes: 408.02, response time: 26.02ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 2, tps: 102.00, reads: 1432.94, writes: 411.98, response time: 27.60ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 2, tps: 102.01, reads: 1437.08, writes: 407.02, response time: 29.48ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 2, tps: 105.00, reads: 1471.94, writes: 416.98, response time: 29.15ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 2, tps: 105.00, reads: 1470.04, writes: 424.01, response time: 28.94ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 2, tps: 103.00, reads: 1433.04, writes: 408.01, response time: 29.02ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 2, tps: 106.00, reads: 1468.97, writes: 423.99, response time: 29.35ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 2, tps: 101.00, reads: 1424.99, writes: 404.00, response time: 29.00ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 2, tps: 105.00, reads: 1469.95, writes: 419.99, response time: 27.24ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 2, tps: 107.00, reads: 1505.06, writes: 431.02, response time: 27.63ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 2, tps: 102.00, reads: 1433.94, writes: 404.98, response time: 27.25ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 2, tps: 101.00, reads: 1413.05, writes: 407.01, response time: 30.40ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 2, tps: 105.00, reads: 1456.94, writes: 416.98, response time: 28.53ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 2, tps: 102.00, reads: 1438.04, writes: 408.01, response time: 28.34ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 2, tps: 105.00, reads: 1469.02, writes: 422.01, response time: 27.81ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 2, tps: 106.00, reads: 1488.00, writes: 424.00, response time: 28.71ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 2, tps: 111.00, reads: 1547.93, writes: 441.98, response time: 26.11ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 2, tps: 106.00, reads: 1492.03, writes: 429.01, response time: 28.85ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 2, tps: 110.00, reads: 1537.01, writes: 435.00, response time: 26.03ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 2, tps: 104.00, reads: 1458.98, writes: 423.99, response time: 28.99ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 2, tps: 107.00, reads: 1494.05, writes: 424.02, response time: 29.06ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 2, tps: 107.00, reads: 1496.01, writes: 424.00, response time: 28.92ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 2, tps: 106.00, reads: 1478.95, writes: 427.99, response time: 27.33ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 2, tps: 105.00, reads: 1470.07, writes: 419.02, response time: 27.29ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 2, tps: 106.99, reads: 1505.91, writes: 426.97, response time: 27.99ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 2, tps: 107.00, reads: 1501.01, writes: 434.00, response time: 26.70ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 2, tps: 104.00, reads: 1454.01, writes: 408.00, response time: 28.15ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 2, tps: 104.00, reads: 1446.03, writes: 416.01, response time: 28.75ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 2, tps: 103.00, reads: 1453.98, writes: 417.99, response time: 33.83ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 2, tps: 109.00, reads: 1526.05, writes: 433.01, response time: 29.91ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 2, tps: 100.00, reads: 1400.00, writes: 400.00, response time: 70.43ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 2, tps: 104.00, reads: 1454.99, writes: 417.00, response time: 36.09ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 2, tps: 107.00, reads: 1490.00, writes: 424.00, response time: 28.30ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 2, tps: 106.00, reads: 1492.94, writes: 428.98, response time: 30.19ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 2, tps: 103.00, reads: 1439.02, writes: 408.00, response time: 32.70ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 2, tps: 110.00, reads: 1528.99, writes: 439.00, response time: 27.61ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 2, tps: 108.00, reads: 1526.06, writes: 440.02, response time: 28.27ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 2, tps: 105.00, reads: 1461.95, writes: 411.98, response time: 26.91ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 2, tps: 105.00, reads: 1472.04, writes: 420.01, response time: 29.69ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 2, tps: 105.00, reads: 1471.01, writes: 420.00, response time: 27.57ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 2, tps: 108.00, reads: 1502.99, writes: 436.00, response time: 26.86ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 2, tps: 109.00, reads: 1524.01, writes: 432.00, response time: 28.15ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 2, tps: 110.00, reads: 1554.99, writes: 441.00, response time: 26.55ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 2, tps: 104.00, reads: 1452.01, writes: 415.00, response time: 30.48ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 2, tps: 111.00, reads: 1556.04, writes: 448.01, response time: 26.78ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 2, tps: 103.00, reads: 1437.96, writes: 407.99, response time: 46.98ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 2, tps: 107.00, reads: 1499.01, writes: 428.00, response time: 27.04ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 2, tps: 107.00, reads: 1502.99, writes: 432.00, response time: 28.46ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 2, tps: 103.00, reads: 1441.01, writes: 408.00, response time: 29.85ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 2, tps: 105.00, reads: 1462.01, writes: 420.00, response time: 31.24ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 2, tps: 104.00, reads: 1464.94, writes: 419.98, response time: 28.57ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 2, tps: 105.00, reads: 1449.03, writes: 416.01, response time: 30.96ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 2, tps: 102.00, reads: 1440.01, writes: 408.00, response time: 29.49ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 2, tps: 106.00, reads: 1475.99, writes: 424.00, response time: 27.34ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 2, tps: 109.00, reads: 1544.01, writes: 442.00, response time: 26.65ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 2, tps: 104.00, reads: 1450.96, writes: 409.99, response time: 28.99ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 2, tps: 106.00, reads: 1483.00, writes: 424.00, response time: 28.38ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 2, tps: 104.00, reads: 1461.98, writes: 423.99, response time: 28.21ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 2, tps: 105.00, reads: 1457.01, writes: 416.00, response time: 28.69ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 2, tps: 102.00, reads: 1437.04, writes: 408.01, response time: 30.52ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 2, tps: 107.00, reads: 1490.96, writes: 423.99, response time: 27.93ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 2, tps: 102.00, reads: 1421.03, writes: 408.01, response time: 28.40ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 2, tps: 101.00, reads: 1432.00, writes: 408.00, response time: 26.17ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 2, tps: 103.00, reads: 1436.99, writes: 408.00, response time: 30.65ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 2, tps: 106.00, reads: 1477.97, writes: 423.99, response time: 32.62ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 2, tps: 103.00, reads: 1452.97, writes: 417.99, response time: 30.42ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 2, tps: 107.01, reads: 1484.08, writes: 422.02, response time: 27.72ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 2, tps: 102.99, reads: 1448.92, writes: 411.98, response time: 27.43ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 2, tps: 104.01, reads: 1455.08, writes: 416.02, response time: 28.49ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 2, tps: 103.00, reads: 1442.00, writes: 412.00, response time: 26.58ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 2, tps: 99.00, reads: 1394.00, writes: 402.00, response time: 29.65ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 2, tps: 104.00, reads: 1444.94, writes: 411.98, response time: 29.75ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 2, tps: 106.00, reads: 1484.03, writes: 422.01, response time: 30.74ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 2, tps: 109.00, reads: 1521.01, writes: 436.00, response time: 27.25ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 2, tps: 102.00, reads: 1443.02, writes: 412.00, response time: 32.51ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 2, tps: 108.00, reads: 1512.95, writes: 435.98, response time: 27.04ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 2, tps: 106.00, reads: 1479.03, writes: 416.01, response time: 28.31ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 2, tps: 104.00, reads: 1457.98, writes: 420.00, response time: 29.71ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 2, tps: 106.00, reads: 1477.01, writes: 424.00, response time: 30.15ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 2, tps: 104.00, reads: 1440.03, writes: 412.01, response time: 28.19ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 2, tps: 107.00, reads: 1517.96, writes: 431.99, response time: 27.96ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 2, tps: 106.00, reads: 1481.03, writes: 420.01, response time: 32.34ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 2, tps: 101.00, reads: 1416.99, writes: 404.00, response time: 27.43ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 2, tps: 105.00, reads: 1467.99, writes: 420.00, response time: 26.95ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 2, tps: 103.00, reads: 1450.00, writes: 420.00, response time: 27.75ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 2, tps: 107.00, reads: 1487.01, writes: 420.00, response time: 26.88ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 2, tps: 100.00, reads: 1409.00, writes: 404.00, response time: 28.29ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 2, tps: 106.00, reads: 1478.03, writes: 420.01, response time: 28.22ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 2, tps: 104.00, reads: 1454.03, writes: 416.01, response time: 28.26ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 2, tps: 106.00, reads: 1481.94, writes: 423.98, response time: 29.27ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 2, tps: 105.00, reads: 1454.02, writes: 420.01, response time: 29.39ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 2, tps: 104.00, reads: 1477.95, writes: 415.99, response time: 30.14ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 2, tps: 102.00, reads: 1433.99, writes: 412.00, response time: 27.91ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 2, tps: 104.00, reads: 1452.02, writes: 416.01, response time: 30.51ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 2, tps: 111.00, reads: 1539.04, writes: 440.01, response time: 27.10ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 2, tps: 104.99, reads: 1463.93, writes: 419.98, response time: 27.14ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 2, tps: 102.01, reads: 1450.07, writes: 408.02, response time: 29.62ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 2, tps: 105.00, reads: 1466.95, writes: 423.99, response time: 30.26ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 2, tps: 105.00, reads: 1465.00, writes: 420.00, response time: 27.27ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 2, tps: 105.00, reads: 1476.02, writes: 416.01, response time: 35.69ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 2, tps: 108.00, reads: 1500.99, writes: 432.00, response time: 26.83ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 2, tps: 103.00, reads: 1457.99, writes: 419.00, response time: 29.13ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 2, tps: 107.00, reads: 1484.04, writes: 421.01, response time: 27.12ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 2, tps: 106.00, reads: 1478.98, writes: 423.99, response time: 28.29ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 2, tps: 104.00, reads: 1474.97, writes: 423.99, response time: 29.07ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 2, tps: 106.00, reads: 1465.00, writes: 416.00, response time: 29.48ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 2, tps: 105.01, reads: 1475.07, writes: 420.02, response time: 28.11ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 2, tps: 103.00, reads: 1434.98, writes: 411.99, response time: 27.88ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 2, tps: 101.00, reads: 1418.05, writes: 404.01, response time: 28.15ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 2, tps: 108.00, reads: 1522.95, writes: 435.99, response time: 28.33ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 2, tps: 108.00, reads: 1516.99, writes: 432.00, response time: 31.82ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 2, tps: 105.00, reads: 1454.96, writes: 415.99, response time: 31.46ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 2, tps: 106.00, reads: 1499.07, writes: 428.02, response time: 27.46ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 2, tps: 99.00, reads: 1371.96, writes: 391.99, response time: 35.07ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 2, tps: 102.00, reads: 1441.98, writes: 407.99, response time: 29.64ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 2, tps: 105.00, reads: 1469.04, writes: 422.01, response time: 28.57ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 2, tps: 104.00, reads: 1454.97, writes: 415.99, response time: 29.22ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 2, tps: 107.00, reads: 1500.99, writes: 432.00, response time: 27.38ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 2, tps: 104.00, reads: 1456.00, writes: 411.00, response time: 28.38ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 2, tps: 104.00, reads: 1442.04, writes: 415.01, response time: 31.58ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 2, tps: 100.00, reads: 1414.00, writes: 404.00, response time: 27.12ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 2, tps: 104.00, reads: 1456.01, writes: 419.00, response time: 29.60ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 2, tps: 105.00, reads: 1464.02, writes: 413.01, response time: 27.37ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 2, tps: 104.00, reads: 1439.00, writes: 416.00, response time: 29.27ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 2, tps: 104.99, reads: 1487.93, writes: 419.98, response time: 30.49ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 2, tps: 106.00, reads: 1484.98, writes: 424.00, response time: 29.54ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 2, tps: 105.00, reads: 1474.02, writes: 428.00, response time: 26.71ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 2, tps: 108.00, reads: 1500.99, writes: 424.00, response time: 26.77ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 2, tps: 106.00, reads: 1495.04, writes: 428.01, response time: 27.10ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 2, tps: 107.00, reads: 1475.94, writes: 423.98, response time: 30.50ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 2, tps: 102.00, reads: 1437.03, writes: 408.01, response time: 25.78ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 2, tps: 108.00, reads: 1519.98, writes: 431.99, response time: 26.51ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 2, tps: 103.00, reads: 1445.02, writes: 412.01, response time: 27.34ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 2, tps: 108.00, reads: 1500.97, writes: 431.99, response time: 31.41ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 2, tps: 109.01, reads: 1533.10, writes: 436.03, response time: 26.51ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 2, tps: 106.99, reads: 1488.91, writes: 427.98, response time: 30.04ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 2, tps: 112.00, reads: 1561.03, writes: 448.01, response time: 26.78ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 2, tps: 109.00, reads: 1547.00, writes: 438.00, response time: 29.07ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 2, tps: 110.00, reads: 1529.98, writes: 437.99, response time: 31.94ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 2, tps: 105.00, reads: 1478.99, writes: 420.00, response time: 29.86ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 2, tps: 107.00, reads: 1495.02, writes: 428.00, response time: 29.89ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 2, tps: 106.00, reads: 1477.01, writes: 424.00, response time: 29.13ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 2, tps: 107.00, reads: 1507.04, writes: 432.01, response time: 27.98ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 2, tps: 105.00, reads: 1460.99, writes: 416.00, response time: 29.81ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 2, tps: 105.00, reads: 1481.02, writes: 424.01, response time: 27.35ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 2, tps: 106.00, reads: 1476.01, writes: 424.00, response time: 29.31ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 2, tps: 105.99, reads: 1486.93, writes: 419.98, response time: 30.46ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 2, tps: 101.00, reads: 1419.05, writes: 406.01, response time: 30.35ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 2, tps: 108.00, reads: 1505.97, writes: 433.99, response time: 27.02ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 2, tps: 105.00, reads: 1461.96, writes: 415.99, response time: 28.07ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 2, tps: 105.00, reads: 1464.05, writes: 420.01, response time: 27.19ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 2, tps: 103.00, reads: 1461.94, writes: 412.98, response time: 27.38ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 2, tps: 106.00, reads: 1470.03, writes: 423.01, response time: 29.33ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 2, tps: 103.00, reads: 1445.03, writes: 416.01, response time: 29.77ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 2, tps: 106.00, reads: 1488.01, writes: 424.00, response time: 26.64ms (99%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 2, tps: 103.00, reads: 1435.97, writes: 407.99, response time: 29.00ms (99%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 2, tps: 107.00, reads: 1486.03, writes: 428.01, response time: 30.22ms (99%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 2, tps: 100.00, reads: 1425.00, writes: 404.00, response time: 29.16ms (99%), errors: 0.00, reconnects:  0.00
