sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 8
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 8, tps: 431.92, reads: 6156.91, writes: 1748.69, response time: 23.85ms (99%), errors: 0.00, reconnects:  0.00
[   2s] threads: 8, tps: 424.01, reads: 5936.11, writes: 1699.03, response time: 21.91ms (99%), errors: 0.00, reconnects:  0.00
[   3s] threads: 8, tps: 429.00, reads: 5899.96, writes: 1691.99, response time: 34.49ms (99%), errors: 0.00, reconnects:  0.00
[   4s] threads: 8, tps: 428.00, reads: 6099.94, writes: 1743.98, response time: 21.98ms (99%), errors: 0.00, reconnects:  0.00
[   5s] threads: 8, tps: 423.00, reads: 5889.98, writes: 1659.99, response time: 26.86ms (99%), errors: 0.00, reconnects:  0.00
[   6s] threads: 8, tps: 437.99, reads: 6159.82, writes: 1779.95, response time: 23.08ms (99%), errors: 0.00, reconnects:  0.00
[   7s] threads: 8, tps: 423.02, reads: 5849.24, writes: 1664.07, response time: 25.00ms (99%), errors: 0.00, reconnects:  0.00
[   8s] threads: 8, tps: 433.00, reads: 6028.03, writes: 1732.01, response time: 22.20ms (99%), errors: 0.00, reconnects:  0.00
[   9s] threads: 8, tps: 426.00, reads: 6018.98, writes: 1703.99, response time: 27.43ms (99%), errors: 0.00, reconnects:  0.00
[  10s] threads: 8, tps: 425.00, reads: 5995.00, writes: 1706.00, response time: 20.67ms (99%), errors: 0.00, reconnects:  0.00
[  11s] threads: 8, tps: 416.00, reads: 5833.02, writes: 1674.01, response time: 30.56ms (99%), errors: 0.00, reconnects:  0.00
[  12s] threads: 8, tps: 432.00, reads: 6035.99, writes: 1717.00, response time: 21.73ms (99%), errors: 0.00, reconnects:  0.00
[  13s] threads: 8, tps: 416.00, reads: 5832.99, writes: 1667.00, response time: 35.84ms (99%), errors: 0.00, reconnects:  0.00
[  14s] threads: 8, tps: 434.00, reads: 6081.02, writes: 1760.01, response time: 23.33ms (99%), errors: 0.00, reconnects:  0.00
[  15s] threads: 8, tps: 426.01, reads: 5900.10, writes: 1672.03, response time: 35.70ms (99%), errors: 0.00, reconnects:  0.00
[  16s] threads: 8, tps: 436.99, reads: 6147.88, writes: 1757.96, response time: 21.89ms (99%), errors: 0.00, reconnects:  0.00
[  17s] threads: 8, tps: 425.00, reads: 5983.99, writes: 1719.00, response time: 41.63ms (99%), errors: 0.00, reconnects:  0.00
[  18s] threads: 8, tps: 434.00, reads: 6058.03, writes: 1709.01, response time: 22.59ms (99%), errors: 0.00, reconnects:  0.00
[  19s] threads: 8, tps: 433.99, reads: 5989.80, writes: 1733.94, response time: 34.35ms (99%), errors: 0.00, reconnects:  0.00
[  20s] threads: 8, tps: 420.01, reads: 5984.19, writes: 1712.05, response time: 22.34ms (99%), errors: 0.00, reconnects:  0.00
[  21s] threads: 8, tps: 434.00, reads: 5997.98, writes: 1703.99, response time: 36.73ms (99%), errors: 0.00, reconnects:  0.00
[  22s] threads: 8, tps: 433.00, reads: 6041.02, writes: 1732.01, response time: 22.47ms (99%), errors: 0.00, reconnects:  0.00
[  23s] threads: 8, tps: 432.00, reads: 6068.98, writes: 1727.99, response time: 35.21ms (99%), errors: 0.00, reconnects:  0.00
[  24s] threads: 8, tps: 433.99, reads: 6134.92, writes: 1735.98, response time: 21.71ms (99%), errors: 0.00, reconnects:  0.00
[  25s] threads: 8, tps: 427.01, reads: 5971.09, writes: 1708.03, response time: 25.84ms (99%), errors: 0.00, reconnects:  0.00
