sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 512
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 512, tps: 1031.86, reads: 20488.26, writes: 4144.45, response time: 430.18ms (99%), errors: 0.00, reconnects:  0.00
[   2s] threads: 512, tps: 1495.00, reads: 17441.00, writes: 6283.00, response time: 420.75ms (99%), errors: 0.00, reconnects:  0.00
[   3s] threads: 512, tps: 1131.98, reads: 19910.73, writes: 4718.94, response time: 516.20ms (99%), errors: 0.00, reconnects:  0.00
[   4s] threads: 512, tps: 1532.03, reads: 20428.43, writes: 5633.12, response time: 475.27ms (99%), errors: 0.00, reconnects:  0.00
[   5s] threads: 512, tps: 1543.99, reads: 17818.88, writes: 6245.96, response time: 406.03ms (99%), errors: 0.00, reconnects:  0.00
[   6s] threads: 512, tps: 1061.00, reads: 19430.93, writes: 4809.98, response time: 493.68ms (99%), errors: 0.00, reconnects:  0.00
[   7s] threads: 512, tps: 1500.99, reads: 20136.86, writes: 5511.96, response time: 451.01ms (99%), errors: 0.00, reconnects:  0.00
[   8s] threads: 512, tps: 1433.01, reads: 18608.16, writes: 5882.05, response time: 415.87ms (99%), errors: 0.00, reconnects:  0.00
[   9s] threads: 512, tps: 1430.00, reads: 19537.03, writes: 5670.01, response time: 434.06ms (99%), errors: 0.00, reconnects:  0.00
[  10s] threads: 512, tps: 1254.00, reads: 18531.97, writes: 5116.99, response time: 431.98ms (99%), errors: 0.00, reconnects:  0.00
[  11s] threads: 512, tps: 1376.00, reads: 19300.95, writes: 5507.99, response time: 411.66ms (99%), errors: 0.00, reconnects:  0.00
[  12s] threads: 512, tps: 1315.00, reads: 17879.05, writes: 5252.01, response time: 443.51ms (99%), errors: 0.00, reconnects:  0.00
[  13s] threads: 512, tps: 1398.01, reads: 19604.15, writes: 5526.04, response time: 414.38ms (99%), errors: 0.00, reconnects:  0.00
[  14s] threads: 512, tps: 1280.97, reads: 18446.51, writes: 5255.86, response time: 427.22ms (99%), errors: 0.00, reconnects:  0.00
[  15s] threads: 512, tps: 1434.00, reads: 19686.07, writes: 5666.02, response time: 411.29ms (99%), errors: 0.00, reconnects:  0.00
[  16s] threads: 512, tps: 1249.98, reads: 17861.73, writes: 5073.92, response time: 446.18ms (99%), errors: 0.00, reconnects:  0.00
[  17s] threads: 512, tps: 1387.04, reads: 19281.59, writes: 5547.17, response time: 434.19ms (99%), errors: 0.00, reconnects:  0.00
[  18s] threads: 512, tps: 1327.99, reads: 18361.84, writes: 5213.95, response time: 429.92ms (99%), errors: 0.00, reconnects:  0.00
[  19s] threads: 512, tps: 1344.95, reads: 19090.22, writes: 5458.78, response time: 423.41ms (99%), errors: 0.00, reconnects:  0.00
[  20s] threads: 512, tps: 1267.07, reads: 17811.01, writes: 5094.29, response time: 447.78ms (99%), errors: 0.00, reconnects:  0.00
[  21s] threads: 512, tps: 1351.03, reads: 18837.47, writes: 5352.13, response time: 425.82ms (99%), errors: 0.00, reconnects:  0.00
[  22s] threads: 512, tps: 1235.97, reads: 17431.58, writes: 4994.88, response time: 448.99ms (99%), errors: 0.00, reconnects:  0.00
[  23s] threads: 512, tps: 1326.91, reads: 18268.82, writes: 5241.66, response time: 439.55ms (99%), errors: 0.00, reconnects:  0.00
[  24s] threads: 512, tps: 1251.08, reads: 17917.14, writes: 5086.32, response time: 426.08ms (99%), errors: 0.00, reconnects:  0.00
[  25s] threads: 512, tps: 1355.96, reads: 18715.50, writes: 5410.86, response time: 449.39ms (99%), errors: 0.00, reconnects:  0.00
[  26s] threads: 512, tps: 1295.03, reads: 18365.50, writes: 5182.14, response time: 427.48ms (99%), errors: 0.00, reconnects:  0.00
[  27s] threads: 512, tps: 1376.99, reads: 18949.88, writes: 5437.96, response time: 439.81ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 512, tps: 1308.00, reads: 18075.01, writes: 5141.00, response time: 424.42ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 512, tps: 1338.99, reads: 19043.83, writes: 5411.95, response time: 422.27ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 512, tps: 1317.01, reads: 18611.12, writes: 5342.03, response time: 421.89ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 512, tps: 1343.97, reads: 18677.56, writes: 5380.87, response time: 425.31ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 512, tps: 1219.03, reads: 17354.48, writes: 4982.14, response time: 442.06ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 512, tps: 1330.99, reads: 18113.86, writes: 5136.96, response time: 441.79ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 512, tps: 1269.02, reads: 18123.23, writes: 5153.06, response time: 435.75ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 512, tps: 1309.99, reads: 18357.89, writes: 5293.97, response time: 457.26ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 512, tps: 1283.00, reads: 17897.97, writes: 5147.99, response time: 458.63ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 512, tps: 1296.00, reads: 18331.02, writes: 5233.00, response time: 441.26ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 512, tps: 1316.96, reads: 17889.51, writes: 5040.86, response time: 431.08ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 512, tps: 1333.91, reads: 18543.71, writes: 5354.63, response time: 451.01ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 512, tps: 1330.14, reads: 18859.99, writes: 5349.56, response time: 417.87ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 512, tps: 1309.99, reads: 18863.92, writes: 5371.98, response time: 419.87ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 512, tps: 1362.00, reads: 18613.05, writes: 5276.01, response time: 413.63ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 512, tps: 1325.00, reads: 18828.04, writes: 5499.01, response time: 430.82ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 512, tps: 1337.99, reads: 18683.90, writes: 5329.97, response time: 415.99ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 512, tps: 1374.01, reads: 18679.13, writes: 5301.04, response time: 427.74ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 512, tps: 1300.95, reads: 18696.28, writes: 5291.80, response time: 421.76ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 512, tps: 1271.02, reads: 17895.22, writes: 5162.06, response time: 441.53ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 512, tps: 1337.00, reads: 18484.95, writes: 5273.99, response time: 416.62ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 512, tps: 1368.96, reads: 18804.47, writes: 5336.85, response time: 421.89ms (99%), errors: 0.00, reconnects:  0.00
