sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 256
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 256, tps: 1024.84, reads: 17931.27, writes: 5123.22, response time: 236.12ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 256, tps: 1380.96, reads: 18889.48, writes: 5384.85, response time: 218.89ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 256, tps: 1339.04, reads: 19145.53, writes: 5503.15, response time: 218.70ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 256, tps: 1396.99, reads: 19554.88, writes: 5572.97, response time: 219.81ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 256, tps: 1404.01, reads: 19127.13, writes: 5520.04, response time: 219.81ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 256, tps: 1343.00, reads: 19061.97, writes: 5430.99, response time: 227.92ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 256, tps: 1367.96, reads: 19106.40, writes: 5454.83, response time: 217.59ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 256, tps: 1370.02, reads: 18966.29, writes: 5399.08, response time: 230.25ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 256, tps: 1366.02, reads: 19380.35, writes: 5495.10, response time: 217.85ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 256, tps: 1400.00, reads: 19461.97, writes: 5576.99, response time: 219.42ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 256, tps: 1375.00, reads: 19220.04, writes: 5498.01, response time: 218.89ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 256, tps: 1374.99, reads: 19033.93, writes: 5478.98, response time: 215.19ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 256, tps: 1349.98, reads: 18974.77, writes: 5396.94, response time: 222.99ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 256, tps: 1377.02, reads: 19511.24, writes: 5556.07, response time: 213.14ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 256, tps: 1402.00, reads: 19466.01, writes: 5586.00, response time: 227.31ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 256, tps: 1342.01, reads: 19163.09, writes: 5447.02, response time: 215.77ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 256, tps: 1322.99, reads: 18629.89, writes: 5360.97, response time: 223.33ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 256, tps: 1373.99, reads: 18751.86, writes: 5361.96, response time: 219.22ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 256, tps: 1312.01, reads: 18688.21, writes: 5360.06, response time: 231.91ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 256, tps: 1408.96, reads: 19374.42, writes: 5513.84, response time: 216.94ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 256, tps: 1371.04, reads: 18924.56, writes: 5399.16, response time: 220.80ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 256, tps: 1284.00, reads: 18585.98, writes: 5300.99, response time: 238.24ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 256, tps: 1381.97, reads: 18999.62, writes: 5474.89, response time: 215.00ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 256, tps: 1375.02, reads: 19325.27, writes: 5477.08, response time: 223.93ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 256, tps: 1410.93, reads: 19864.04, writes: 5673.73, response time: 209.53ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 256, tps: 1337.03, reads: 18643.42, writes: 5281.12, response time: 232.12ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 256, tps: 1367.04, reads: 19038.59, writes: 5524.17, response time: 228.26ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 256, tps: 1372.99, reads: 19305.92, writes: 5477.98, response time: 218.83ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 256, tps: 1417.01, reads: 19833.07, writes: 5690.02, response time: 206.67ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 256, tps: 1352.00, reads: 19034.01, writes: 5420.00, response time: 218.50ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 256, tps: 1327.00, reads: 19170.95, writes: 5417.99, response time: 216.61ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 256, tps: 1456.99, reads: 19743.87, writes: 5670.96, response time: 217.13ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 256, tps: 1368.00, reads: 19675.00, writes: 5635.00, response time: 224.74ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 256, tps: 1394.03, reads: 19058.42, writes: 5405.12, response time: 221.13ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 256, tps: 1312.99, reads: 18588.81, writes: 5362.95, response time: 231.22ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 256, tps: 1379.00, reads: 19178.03, writes: 5474.01, response time: 244.97ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 256, tps: 1407.99, reads: 19928.89, writes: 5712.97, response time: 219.35ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 256, tps: 1377.99, reads: 19116.89, writes: 5434.97, response time: 218.83ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 256, tps: 1363.99, reads: 19193.82, writes: 5494.95, response time: 215.96ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 256, tps: 1348.97, reads: 18779.57, writes: 5388.88, response time: 218.96ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 256, tps: 1320.03, reads: 18641.40, writes: 5297.11, response time: 227.17ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 256, tps: 1389.98, reads: 19499.71, writes: 5543.92, response time: 205.99ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 256, tps: 1327.05, reads: 18186.64, writes: 5328.19, response time: 246.74ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 256, tps: 1375.96, reads: 18972.50, writes: 5340.86, response time: 224.74ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 256, tps: 1304.03, reads: 18473.37, writes: 5261.10, response time: 235.62ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 256, tps: 1337.98, reads: 18699.67, writes: 5398.91, response time: 223.60ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 256, tps: 1301.99, reads: 18512.92, writes: 5195.98, response time: 236.82ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 256, tps: 1342.01, reads: 18753.08, writes: 5387.02, response time: 226.36ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 256, tps: 1254.03, reads: 17727.38, writes: 5099.11, response time: 290.81ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 256, tps: 1352.00, reads: 18781.97, writes: 5356.99, response time: 221.33ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 256, tps: 1311.00, reads: 18147.03, writes: 5184.01, response time: 248.22ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 256, tps: 1378.98, reads: 19317.67, writes: 5485.91, response time: 221.40ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 256, tps: 1330.99, reads: 18508.91, writes: 5331.97, response time: 246.88ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 256, tps: 1379.99, reads: 19097.89, writes: 5400.97, response time: 214.03ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 256, tps: 1257.04, reads: 18050.54, writes: 5151.15, response time: 238.89ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 256, tps: 1307.97, reads: 18597.53, writes: 5366.87, response time: 217.78ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 256, tps: 1367.00, reads: 18413.99, writes: 5213.00, response time: 241.62ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 256, tps: 1309.03, reads: 18776.46, writes: 5398.13, response time: 215.58ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 256, tps: 1313.94, reads: 18279.12, writes: 5177.75, response time: 234.99ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 256, tps: 1369.02, reads: 19260.33, writes: 5497.09, response time: 217.13ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 256, tps: 1301.01, reads: 18053.15, writes: 5206.04, response time: 237.46ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 256, tps: 1332.96, reads: 18668.38, writes: 5285.83, response time: 225.07ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 256, tps: 1210.07, reads: 17352.98, writes: 4945.28, response time: 250.98ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 256, tps: 1343.98, reads: 18534.69, writes: 5345.91, response time: 234.21ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 256, tps: 1192.02, reads: 17007.35, writes: 4871.10, response time: 262.27ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 256, tps: 1342.96, reads: 18941.48, writes: 5370.85, response time: 238.46ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 256, tps: 1280.03, reads: 17186.40, writes: 4945.12, response time: 244.53ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 256, tps: 1316.97, reads: 18609.57, writes: 5346.88, response time: 230.87ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 256, tps: 1258.01, reads: 17792.15, writes: 5055.04, response time: 243.65ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 256, tps: 1312.01, reads: 18634.16, writes: 5287.05, response time: 228.40ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 256, tps: 1281.01, reads: 17446.16, writes: 5001.05, response time: 248.66ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 256, tps: 1309.97, reads: 18279.52, writes: 5266.86, response time: 242.78ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 256, tps: 1232.99, reads: 17756.91, writes: 5013.98, response time: 246.88ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 256, tps: 1328.01, reads: 18693.21, writes: 5388.06, response time: 232.68ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 256, tps: 1282.00, reads: 17454.00, writes: 4943.00, response time: 246.44ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 256, tps: 1276.95, reads: 18344.32, writes: 5282.80, response time: 237.04ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 256, tps: 1320.11, reads: 18307.50, writes: 5228.43, response time: 222.33ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 256, tps: 1345.94, reads: 18984.17, writes: 5441.76, response time: 222.13ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 256, tps: 1304.97, reads: 18162.64, writes: 5126.90, response time: 228.81ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 256, tps: 1323.04, reads: 18447.61, writes: 5269.17, response time: 241.04ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 256, tps: 1287.01, reads: 18091.08, writes: 5236.02, response time: 234.42ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 256, tps: 1345.96, reads: 19083.50, writes: 5350.86, response time: 224.94ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 256, tps: 1267.00, reads: 17648.00, writes: 5120.00, response time: 252.04ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 256, tps: 1302.02, reads: 17877.29, writes: 5131.08, response time: 256.60ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 256, tps: 1299.99, reads: 18754.81, writes: 5279.95, response time: 230.53ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 256, tps: 1351.03, reads: 18194.35, writes: 5268.10, response time: 239.03ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 256, tps: 1242.99, reads: 17873.88, writes: 5051.97, response time: 236.96ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 256, tps: 1322.97, reads: 18194.61, writes: 5227.89, response time: 230.80ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 256, tps: 1295.04, reads: 18505.51, writes: 5300.15, response time: 244.97ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 256, tps: 1354.95, reads: 18418.39, writes: 5235.83, response time: 227.72ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 256, tps: 1296.03, reads: 18660.45, writes: 5360.13, response time: 225.61ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 256, tps: 1416.01, reads: 19237.16, writes: 5480.04, response time: 210.85ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 256, tps: 1270.01, reads: 18016.08, writes: 5171.02, response time: 241.62ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 256, tps: 1378.00, reads: 19524.93, writes: 5479.98, response time: 224.53ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 256, tps: 1314.00, reads: 18385.97, writes: 5356.99, response time: 232.26ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 256, tps: 1412.99, reads: 19437.91, writes: 5489.97, response time: 213.01ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 256, tps: 1278.01, reads: 18318.09, writes: 5311.03, response time: 231.15ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 256, tps: 1380.97, reads: 18685.53, writes: 5266.87, response time: 230.87ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 256, tps: 1305.02, reads: 18690.24, writes: 5371.07, response time: 231.43ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 256, tps: 1347.99, reads: 18460.85, writes: 5248.96, response time: 234.21ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 256, tps: 1345.99, reads: 18897.89, writes: 5451.97, response time: 240.18ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 256, tps: 1343.96, reads: 19192.37, writes: 5430.82, response time: 219.42ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 256, tps: 1309.05, reads: 18184.72, writes: 5242.21, response time: 235.41ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 256, tps: 1298.02, reads: 18183.32, writes: 5188.09, response time: 241.84ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 256, tps: 1233.00, reads: 17644.99, writes: 5031.00, response time: 261.02ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 256, tps: 1337.93, reads: 18241.02, writes: 5176.72, response time: 238.17ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 256, tps: 1278.01, reads: 17831.15, writes: 5225.04, response time: 230.94ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 256, tps: 1289.04, reads: 18229.56, writes: 5073.16, response time: 234.28ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 256, tps: 1266.02, reads: 18069.23, writes: 5192.07, response time: 245.41ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 256, tps: 1383.01, reads: 19172.07, writes: 5488.02, response time: 221.60ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 256, tps: 1310.97, reads: 18392.61, writes: 5279.89, response time: 228.74ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 256, tps: 1372.00, reads: 19124.04, writes: 5385.01, response time: 223.06ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 256, tps: 1327.03, reads: 18681.37, writes: 5398.11, response time: 224.33ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 256, tps: 1333.97, reads: 18688.54, writes: 5368.87, response time: 219.16ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 256, tps: 1320.04, reads: 18048.48, writes: 5106.14, response time: 234.78ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 256, tps: 1314.00, reads: 18455.94, writes: 5269.98, response time: 228.13ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 256, tps: 1302.00, reads: 18288.99, writes: 5241.00, response time: 237.82ms (99%), errors: 0.00, reconnects:  0.00
