sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 4, tps: 140.96, reads: 2003.50, writes: 565.86, response time: 41.81ms (99%), errors: 0.00, reconnects:  0.00
[  23s] threads: 4, tps: 146.01, reads: 2028.09, writes: 577.02, response time: 40.06ms (99%), errors: 0.00, reconnects:  0.00
[  24s] threads: 4, tps: 149.00, reads: 2071.05, writes: 593.01, response time: 42.64ms (99%), errors: 0.00, reconnects:  0.00
[  25s] threads: 4, tps: 144.99, reads: 2059.90, writes: 585.97, response time: 37.96ms (99%), errors: 0.00, reconnects:  0.00
[  26s] threads: 4, tps: 149.00, reads: 2079.97, writes: 593.99, response time: 39.92ms (99%), errors: 0.00, reconnects:  0.00
[  27s] threads: 4, tps: 142.00, reads: 1995.02, writes: 571.01, response time: 47.56ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 4, tps: 148.00, reads: 2055.98, writes: 586.99, response time: 41.17ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 4, tps: 150.00, reads: 2103.03, writes: 600.01, response time: 37.26ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4, tps: 150.00, reads: 2090.97, writes: 597.99, response time: 39.69ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 4, tps: 147.00, reads: 2057.02, writes: 588.01, response time: 40.10ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 4, tps: 151.00, reads: 2133.06, writes: 604.02, response time: 37.72ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 4, tps: 142.00, reads: 1990.00, writes: 574.00, response time: 41.06ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 4, tps: 147.99, reads: 2031.93, writes: 589.98, response time: 41.35ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 4, tps: 147.00, reads: 2075.00, writes: 584.00, response time: 40.38ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 4, tps: 145.00, reads: 2052.06, writes: 584.02, response time: 47.37ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 4, tps: 146.00, reads: 2026.99, writes: 580.00, response time: 42.92ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 4, tps: 149.00, reads: 2102.05, writes: 607.01, response time: 43.98ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 4, tps: 149.00, reads: 2081.01, writes: 589.00, response time: 46.77ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4, tps: 153.00, reads: 2127.94, writes: 608.98, response time: 36.70ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 4, tps: 149.00, reads: 2090.98, writes: 596.99, response time: 41.78ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 4, tps: 146.00, reads: 2049.03, writes: 584.01, response time: 37.98ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 4, tps: 143.00, reads: 1988.04, writes: 577.01, response time: 42.27ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 4, tps: 150.99, reads: 2122.92, writes: 600.98, response time: 38.49ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 4, tps: 150.00, reads: 2097.03, writes: 597.01, response time: 39.70ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 4, tps: 152.00, reads: 2107.00, writes: 608.00, response time: 39.60ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 4, tps: 147.00, reads: 2080.05, writes: 587.01, response time: 41.90ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 4, tps: 150.00, reads: 2118.96, writes: 600.99, response time: 38.68ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 4, tps: 146.00, reads: 2045.00, writes: 588.00, response time: 41.75ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4, tps: 147.00, reads: 2051.95, writes: 591.99, response time: 42.64ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 4, tps: 138.00, reads: 1916.03, writes: 545.01, response time: 41.40ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 4, tps: 146.00, reads: 2037.03, writes: 582.01, response time: 40.41ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 4, tps: 150.00, reads: 2108.95, writes: 603.99, response time: 41.00ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 4, tps: 139.00, reads: 1957.01, writes: 564.00, response time: 42.28ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 4, tps: 147.00, reads: 2059.01, writes: 576.00, response time: 48.25ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 4, tps: 148.00, reads: 2056.00, writes: 593.00, response time: 39.20ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 4, tps: 148.01, reads: 2069.09, writes: 593.02, response time: 42.34ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 4, tps: 145.99, reads: 2046.89, writes: 583.97, response time: 39.46ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 4, tps: 142.00, reads: 2004.06, writes: 572.02, response time: 47.93ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4, tps: 147.00, reads: 2043.95, writes: 581.98, response time: 39.84ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 4, tps: 142.00, reads: 1994.96, writes: 575.99, response time: 41.03ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 4, tps: 149.01, reads: 2085.10, writes: 591.03, response time: 38.38ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 4, tps: 146.00, reads: 2055.94, writes: 591.98, response time: 40.50ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 4, tps: 151.00, reads: 2105.99, writes: 595.00, response time: 46.32ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 4, tps: 137.00, reads: 1916.03, writes: 550.01, response time: 39.21ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 4, tps: 149.00, reads: 2082.03, writes: 595.01, response time: 50.19ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 4, tps: 145.00, reads: 2015.96, writes: 576.99, response time: 45.62ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 4, tps: 143.00, reads: 2029.00, writes: 581.00, response time: 40.42ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 4, tps: 148.00, reads: 2074.05, writes: 588.01, response time: 41.61ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4, tps: 151.00, reads: 2110.94, writes: 601.98, response time: 43.25ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 4, tps: 143.00, reads: 1991.99, writes: 569.00, response time: 44.33ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 4, tps: 152.00, reads: 2110.02, writes: 608.00, response time: 37.50ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 4, tps: 142.00, reads: 1991.04, writes: 570.01, response time: 54.78ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 4, tps: 152.00, reads: 2127.05, writes: 607.01, response time: 40.48ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 4, tps: 143.00, reads: 2031.97, writes: 577.99, response time: 40.73ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 4, tps: 151.00, reads: 2095.01, writes: 599.00, response time: 37.62ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 4, tps: 142.99, reads: 2016.92, writes: 572.98, response time: 42.19ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 4, tps: 150.00, reads: 2100.00, writes: 599.00, response time: 38.66ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 4, tps: 139.00, reads: 1941.00, writes: 562.00, response time: 42.29ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4, tps: 149.00, reads: 2077.02, writes: 588.01, response time: 40.96ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 4, tps: 143.00, reads: 2007.99, writes: 576.00, response time: 40.19ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 4, tps: 148.00, reads: 2085.98, writes: 596.99, response time: 42.37ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 4, tps: 142.00, reads: 1970.01, writes: 562.00, response time: 47.92ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 4, tps: 145.00, reads: 2030.04, writes: 577.01, response time: 55.15ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 4, tps: 148.00, reads: 2069.05, writes: 593.01, response time: 45.24ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 4, tps: 154.00, reads: 2172.93, writes: 623.98, response time: 37.34ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 4, tps: 148.00, reads: 2069.97, writes: 585.99, response time: 40.70ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 4, tps: 149.00, reads: 2076.02, writes: 593.01, response time: 39.40ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 4, tps: 148.00, reads: 2060.00, writes: 592.00, response time: 37.25ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4, tps: 151.00, reads: 2132.04, writes: 612.01, response time: 38.85ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 4, tps: 151.00, reads: 2114.05, writes: 598.01, response time: 38.50ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 4, tps: 145.00, reads: 2035.96, writes: 588.99, response time: 41.18ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 4, tps: 145.00, reads: 2019.96, writes: 572.99, response time: 41.45ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 4, tps: 149.00, reads: 2092.05, writes: 594.01, response time: 40.40ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 4, tps: 144.00, reads: 2013.93, writes: 580.98, response time: 44.16ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 4, tps: 144.00, reads: 2025.99, writes: 579.00, response time: 39.86ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 4, tps: 150.00, reads: 2084.99, writes: 597.00, response time: 37.93ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 4, tps: 153.00, reads: 2130.00, writes: 613.00, response time: 38.04ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 4, tps: 145.00, reads: 2056.02, writes: 582.01, response time: 40.91ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4, tps: 150.00, reads: 2089.01, writes: 601.00, response time: 37.45ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 4, tps: 151.00, reads: 2111.96, writes: 596.99, response time: 37.11ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 4, tps: 149.00, reads: 2077.04, writes: 594.01, response time: 41.79ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 4, tps: 148.00, reads: 2054.00, writes: 590.00, response time: 40.09ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 4, tps: 145.00, reads: 2070.96, writes: 589.99, response time: 42.60ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 4, tps: 149.00, reads: 2063.01, writes: 589.00, response time: 42.55ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 4, tps: 147.00, reads: 2077.99, writes: 592.00, response time: 74.11ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 4, tps: 150.00, reads: 2088.04, writes: 593.01, response time: 40.95ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 4, tps: 149.00, reads: 2083.01, writes: 600.00, response time: 39.36ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 4, tps: 154.00, reads: 2158.00, writes: 613.00, response time: 36.49ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4, tps: 147.00, reads: 2073.98, writes: 595.99, response time: 36.93ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 4, tps: 150.00, reads: 2081.04, writes: 593.01, response time: 39.07ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 4, tps: 150.00, reads: 2107.03, writes: 601.01, response time: 38.85ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 4, tps: 150.00, reads: 2092.93, writes: 600.98, response time: 43.16ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 4, tps: 151.00, reads: 2124.99, writes: 607.00, response time: 37.63ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 4, tps: 143.00, reads: 1996.01, writes: 567.00, response time: 41.98ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 4, tps: 149.00, reads: 2091.99, writes: 594.00, response time: 36.72ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 4, tps: 145.00, reads: 2029.96, writes: 581.99, response time: 44.50ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 4, tps: 154.00, reads: 2128.06, writes: 614.02, response time: 38.66ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 4, tps: 147.00, reads: 2074.98, writes: 588.00, response time: 40.82ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4, tps: 148.00, reads: 2091.05, writes: 600.01, response time: 39.10ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 4, tps: 147.00, reads: 2057.98, writes: 586.99, response time: 54.12ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 4, tps: 148.99, reads: 2063.93, writes: 592.98, response time: 38.87ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 4, tps: 146.00, reads: 2049.05, writes: 584.01, response time: 40.34ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 4, tps: 150.00, reads: 2090.04, writes: 596.01, response time: 38.18ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 4, tps: 147.00, reads: 2078.96, writes: 593.99, response time: 38.26ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 4, tps: 148.00, reads: 2071.97, writes: 588.99, response time: 41.06ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 4, tps: 147.00, reads: 2040.02, writes: 589.01, response time: 39.33ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 4, tps: 144.00, reads: 2010.98, writes: 571.99, response time: 40.15ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 4, tps: 142.00, reads: 2017.04, writes: 578.01, response time: 41.71ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4, tps: 150.00, reads: 2068.03, writes: 594.01, response time: 38.12ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 4, tps: 149.00, reads: 2092.02, writes: 593.01, response time: 39.14ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 4, tps: 155.00, reads: 2176.94, writes: 618.98, response time: 39.17ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 4, tps: 149.00, reads: 2105.01, writes: 604.00, response time: 40.63ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 4, tps: 157.00, reads: 2180.99, writes: 624.00, response time: 36.07ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 4, tps: 145.00, reads: 2041.07, writes: 582.02, response time: 45.72ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 4, tps: 148.99, reads: 2085.92, writes: 591.98, response time: 46.11ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 4, tps: 145.00, reads: 2017.02, writes: 578.00, response time: 64.23ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 4, tps: 149.00, reads: 2091.98, writes: 596.00, response time: 41.37ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 4, tps: 145.00, reads: 2034.02, writes: 584.01, response time: 41.17ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4, tps: 150.00, reads: 2097.03, writes: 599.01, response time: 40.53ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 4, tps: 145.00, reads: 2034.98, writes: 579.00, response time: 40.57ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 4, tps: 151.00, reads: 2118.98, writes: 612.00, response time: 40.75ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 4, tps: 147.00, reads: 2035.04, writes: 580.01, response time: 57.65ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 4, tps: 146.00, reads: 2046.95, writes: 585.99, response time: 48.02ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 4, tps: 149.00, reads: 2099.03, writes: 596.01, response time: 51.38ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 4, tps: 136.00, reads: 1889.99, writes: 543.00, response time: 230.46ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 4, tps: 150.00, reads: 2102.98, writes: 599.99, response time: 57.29ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 4, tps: 146.00, reads: 2026.00, writes: 581.00, response time: 50.89ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 4, tps: 147.00, reads: 2094.00, writes: 592.00, response time: 42.18ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4, tps: 143.00, reads: 2001.97, writes: 574.99, response time: 43.15ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 4, tps: 151.00, reads: 2105.03, writes: 600.01, response time: 41.05ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 4, tps: 147.00, reads: 2067.99, writes: 589.00, response time: 39.48ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 4, tps: 145.00, reads: 2008.01, writes: 582.00, response time: 49.85ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 4, tps: 146.99, reads: 2042.93, writes: 581.98, response time: 41.32ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 4, tps: 139.01, reads: 1965.08, writes: 560.02, response time: 42.64ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 4, tps: 138.00, reads: 1948.00, writes: 558.00, response time: 49.02ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 4, tps: 147.00, reads: 2033.99, writes: 578.00, response time: 43.12ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 4, tps: 145.00, reads: 2047.01, writes: 587.00, response time: 42.52ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 4, tps: 149.00, reads: 2091.00, writes: 598.00, response time: 44.45ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4, tps: 149.00, reads: 2076.98, writes: 587.99, response time: 42.02ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 4, tps: 140.00, reads: 1968.01, writes: 568.00, response time: 45.31ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 4, tps: 140.00, reads: 1951.01, writes: 555.00, response time: 44.05ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 4, tps: 147.00, reads: 2068.05, writes: 589.01, response time: 42.78ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 4, tps: 144.00, reads: 1998.95, writes: 574.99, response time: 40.50ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 4, tps: 149.00, reads: 2086.99, writes: 595.00, response time: 39.63ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 4, tps: 148.00, reads: 2077.05, writes: 597.01, response time: 40.36ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 4, tps: 146.00, reads: 2035.01, writes: 580.00, response time: 43.27ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 4, tps: 150.99, reads: 2111.93, writes: 603.98, response time: 37.81ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 4, tps: 149.01, reads: 2096.08, writes: 596.02, response time: 43.64ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4, tps: 144.99, reads: 2035.93, writes: 582.98, response time: 42.23ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 4, tps: 150.00, reads: 2079.98, writes: 593.00, response time: 38.95ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 4, tps: 144.00, reads: 2037.01, writes: 581.00, response time: 43.79ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 4, tps: 153.00, reads: 2138.01, writes: 614.00, response time: 37.79ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 4, tps: 142.00, reads: 1999.01, writes: 572.00, response time: 46.74ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 4, tps: 150.00, reads: 2088.00, writes: 591.00, response time: 40.04ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 4, tps: 148.00, reads: 2074.00, writes: 596.00, response time: 39.59ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 4, tps: 147.01, reads: 2071.08, writes: 595.02, response time: 39.61ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 4, tps: 155.00, reads: 2159.93, writes: 609.98, response time: 35.32ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 4, tps: 143.00, reads: 2011.98, writes: 569.99, response time: 44.69ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4, tps: 155.00, reads: 2150.00, writes: 620.00, response time: 37.00ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 4, tps: 146.00, reads: 2054.03, writes: 587.01, response time: 38.68ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 4, tps: 152.00, reads: 2129.97, writes: 614.99, response time: 39.57ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 4, tps: 140.00, reads: 1968.01, writes: 559.00, response time: 46.17ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 4, tps: 152.00, reads: 2108.98, writes: 598.00, response time: 38.58ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 4, tps: 151.00, reads: 2093.97, writes: 603.99, response time: 39.85ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 4, tps: 147.00, reads: 2089.04, writes: 593.01, response time: 38.28ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 4, tps: 146.00, reads: 2039.99, writes: 587.00, response time: 44.14ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 4, tps: 149.00, reads: 2077.01, writes: 596.00, response time: 38.41ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 4, tps: 146.00, reads: 2064.99, writes: 586.00, response time: 37.41ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4, tps: 151.00, reads: 2112.01, writes: 596.00, response time: 40.52ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 4, tps: 147.00, reads: 2056.98, writes: 585.99, response time: 43.66ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 4, tps: 151.01, reads: 2114.10, writes: 616.03, response time: 36.76ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 4, tps: 149.00, reads: 2088.95, writes: 599.98, response time: 38.81ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 4, tps: 148.00, reads: 2066.97, writes: 582.99, response time: 42.71ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 4, tps: 152.01, reads: 2100.08, writes: 605.02, response time: 39.15ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 4, tps: 147.00, reads: 2064.94, writes: 583.98, response time: 44.42ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 4, tps: 154.00, reads: 2161.99, writes: 624.00, response time: 40.58ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 4, tps: 149.00, reads: 2099.04, writes: 594.01, response time: 41.11ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 4, tps: 152.00, reads: 2116.96, writes: 602.99, response time: 39.68ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4, tps: 147.00, reads: 2058.00, writes: 589.00, response time: 39.91ms (99%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 4, tps: 147.00, reads: 2039.07, writes: 586.02, response time: 44.66ms (99%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 4, tps: 149.00, reads: 2123.02, writes: 608.00, response time: 38.78ms (99%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 4, tps: 153.99, reads: 2152.92, writes: 605.98, response time: 41.83ms (99%), errors: 0.00, reconnects:  0.00
