

1,13.00,195.95,51.99,94.67,0.00,0.00
1,14.00,195.01,56.00,124.35,0.00,0.00
1,14.00,197.00,60.00,81.71,0.00,0.00
1,15.00,203.00,56.00,80.64,0.00,0.00
1,15.00,205.00,60.00,85.10,0.00,0.00
1,14.00,208.00,58.00,93.69,0.00,0.00
1,16.00,216.00,62.00,87.14,0.00,0.00
1,15.00,216.00,60.00,78.17,0.00,0.00
1,15.00,208.00,60.00,83.89,0.00,0.00
1,15.00,214.00,63.00,85.33,0.00,0.00
1,16.00,220.01,61.00,88.03,0.00,0.00
1,15.00,214.00,60.00,75.50,0.00,0.00
1,15.00,210.00,64.00,76.59,0.00,0.00
1,16.00,223.99,60.00,81.00,0.00,0.00
1,15.00,210.01,60.00,79.28,0.00,0.00
1,16.00,210.99,64.00,77.01,0.00,0.00
1,15.00,220.00,60.00,78.80,0.00,0.00
1,16.00,219.00,64.00,75.18,0.00,0.00
1,16.00,229.00,64.00,66.38,0.00,0.00
1,16.00,225.01,64.00,75.32,0.00,0.00
1,17.00,228.00,68.00,66.60,0.00,0.00
1,15.00,218.00,60.00,77.96,0.00,0.00
1,16.00,228.00,68.00,64.00,0.00,0.00
1,16.00,224.00,61.00,71.16,0.00,0.00
1,16.00,224.00,63.00,68.21,0.00,0.00
1,16.00,224.00,64.00,82.92,0.00,0.00
1,17.00,230.00,68.00,71.26,0.00,0.00
1,16.00,229.00,64.00,75.39,0.00,0.00
1,16.00,222.00,64.00,72.75,0.00,0.00
1,16.00,229.00,64.00,80.45,0.00,0.00
1,17.00,235.00,68.00,72.23,0.00,0.00
1,17.00,228.00,68.00,65.75,0.00,0.00
1,16.00,237.01,64.00,80.64,0.00,0.00
1,16.00,222.99,64.00,73.05,0.00,0.00
1,15.00,207.00,60.00,155.51,0.00,0.00
1,16.00,223.01,64.00,74.76,0.00,0.00
1,16.00,228.99,64.00,76.14,0.00,0.00
1,17.00,227.00,68.00,67.91,0.00,0.00
1,16.00,234.00,64.00,68.64,0.00,0.00
1,17.00,235.00,68.00,71.41,0.00,0.00
1,16.00,226.00,64.00,82.27,0.00,0.00
1,17.00,226.00,68.00,67.85,0.00,0.00
1,15.00,224.00,64.00,82.57,0.00,0.00
1,17.00,238.00,68.00,64.33,0.00,0.00
1,16.00,223.00,60.00,113.00,0.00,0.00
1,17.00,235.00,68.00,66.52,0.00,0.00
1,17.00,241.00,68.00,64.27,0.00,0.00
1,17.00,238.00,68.00,67.89,0.00,0.00
1,16.00,225.00,65.00,71.58,0.00,0.00
1,17.00,232.00,67.00,71.71,0.00,0.00
1,17.00,233.01,68.00,70.65,0.00,0.00
1,16.00,232.99,64.00,66.92,0.00,0.00
1,17.00,230.01,68.00,66.70,0.00,0.00
1,16.00,232.99,64.00,68.30,0.00,0.00
1,17.00,239.00,69.00,71.52,0.00,0.00
1,17.00,238.00,70.00,64.17,0.00,0.00
1,17.00,238.01,69.00,65.20,0.00,0.00
1,18.00,239.00,68.00,63.91,0.00,0.00
1,16.00,237.00,68.00,69.51,0.00,0.00
1,17.00,238.01,68.00,66.94,0.00,0.00
1,18.00,247.99,68.00,71.73,0.00,0.00
1,17.00,233.00,68.00,65.14,0.00,0.00
1,17.00,238.00,68.00,67.34,0.00,0.00
1,17.00,244.01,68.00,69.76,0.00,0.00
1,16.00,226.99,64.00,71.93,0.00,0.00
1,17.00,235.00,68.00,74.00,0.00,0.00
1,17.00,240.00,68.00,66.58,0.00,0.00
1,17.00,239.00,70.00,66.76,0.00,0.00
1,17.00,232.00,66.00,71.22,0.00,0.00
1,16.00,226.00,64.00,75.39,0.00,0.00
1,18.00,243.00,72.00,67.02,0.00,0.00
1,17.00,249.00,68.00,74.80,0.00,0.00
1,18.00,240.00,72.00,64.35,0.00,0.00
1,17.00,244.01,68.00,65.61,0.00,0.00
1,18.00,246.00,72.00,65.87,0.00,0.00
1,17.00,250.99,68.00,64.33,0.00,0.00
1,17.00,225.00,68.00,69.26,0.00,0.00
1,18.00,252.00,72.00,66.28,0.00,0.00
1,17.00,248.00,68.00,66.94,0.00,0.00
1,17.00,242.00,71.00,69.16,0.00,0.00
1,18.00,246.00,69.00,73.12,0.00,0.00
1,17.00,244.01,71.00,66.56,0.00,0.00
1,18.00,244.00,69.00,70.58,0.00,0.00
1,17.00,244.01,68.00,65.32,0.00,0.00
1,18.00,250.98,71.99,65.30,0.00,0.00
1,18.00,255.01,73.00,67.42,0.00,0.00
1,18.00,249.00,71.00,70.73,0.00,0.00
1,18.00,251.99,72.00,61.71,0.00,0.00
1,18.00,241.00,72.00,65.28,0.00,0.00
1,16.00,238.00,68.00,113.71,0.00,0.00
1,18.00,251.00,68.00,70.65,0.00,0.00
1,18.00,249.00,72.00,83.76,0.00,0.00
1,17.00,237.00,68.00,64.48,0.00,0.00
1,18.00,255.00,72.00,59.44,0.00,0.00
1,17.00,240.00,71.00,68.54,0.00,0.00
1,18.00,242.00,69.00,66.52,0.00,0.00
1,17.00,247.00,68.00,67.93,0.00,0.00
1,18.00,247.00,72.00,60.92,0.00,0.00
1,18.00,252.00,72.00,61.28,0.00,0.00
1,18.00,252.00,72.00,61.98,0.00,0.00
1,17.00,240.00,68.00,81.86,0.00,0.00
1,18.00,249.00,72.00,74.18,0.00,0.00
1,17.00,245.00,72.00,65.32,0.00,0.00
1,18.00,252.00,71.00,67.02,0.00,0.00
1,18.00,252.00,71.00,69.10,0.00,0.00
1,18.00,252.00,72.00,67.50,0.00,0.00
1,18.00,252.00,74.00,66.52,0.00,0.00
1,18.00,246.00,68.00,65.43,0.00,0.00
1,18.00,252.00,72.00,67.54,0.00,0.00
1,18.00,255.00,72.00,63.66,0.00,0.00
1,18.00,245.01,72.00,68.79,0.00,0.00
1,18.00,261.00,72.00,62.52,0.00,0.00
1,18.00,249.99,72.00,70.04,0.00,0.00
1,17.00,241.00,70.00,66.30,0.00,0.00
1,18.00,251.99,71.00,63.49,0.00,0.00
1,18.00,250.00,71.00,70.92,0.00,0.00
1,19.00,264.00,76.00,63.28,0.00,0.00
1,18.00,255.00,72.00,61.06,0.00,0.00
1,17.00,239.00,70.00,90.38,0.00,0.00
1,18.00,249.00,70.00,88.99,0.00,0.00
1,17.00,241.00,72.00,67.71,0.00,0.00
1,18.00,252.00,69.00,68.60,0.00,0.00
1,19.00,262.00,75.00,62.34,0.00,0.00
1,18.00,252.01,72.00,70.88,0.00,0.00
1,18.00,249.99,72.00,66.26,0.00,0.00
1,18.00,255.00,72.00,65.16,0.00,0.00
1,17.00,241.00,70.00,65.34,0.00,0.00
1,18.00,251.00,70.00,63.33,0.00,0.00
1,18.00,253.00,76.00,64.04,0.00,0.00
1,17.00,229.00,64.00,148.29,0.00,0.00
1,18.00,261.00,74.00,61.63,0.00,0.00
1,18.00,252.00,74.00,65.89,0.00,0.00
1,18.00,252.00,72.00,65.02,0.00,0.00
1,19.00,257.00,72.00,64.50,0.00,0.00
1,18.00,261.00,75.00,62.64,0.00,0.00
1,18.00,251.01,69.00,62.94,0.00,0.00
1,18.00,250.99,72.00,66.72,0.00,0.00
1,18.00,252.00,72.00,62.92,0.00,0.00
1,19.00,268.00,76.00,57.67,0.00,0.00
1,19.00,264.01,76.00,58.71,0.00,0.00
1,19.00,265.99,76.00,63.89,0.00,0.00
1,18.00,252.00,72.00,75.77,0.00,0.00
1,18.00,254.00,75.00,61.58,0.00,0.00
1,19.00,264.00,73.00,67.38,0.00,0.00
1,19.00,266.00,76.00,60.35,0.00,0.00
1,19.00,260.01,76.00,65.55,0.00,0.00
1,18.00,256.99,72.00,63.11,0.00,0.00
1,19.00,259.00,76.00,64.62,0.00,0.00
1,18.00,260.00,72.00,59.55,0.00,0.00
1,19.00,263.00,76.00,62.45,0.00,0.00
1,18.00,257.00,74.00,62.32,0.00,0.00
1,19.00,262.00,74.00,63.52,0.00,0.00
1,19.00,270.00,78.00,59.92,0.00,0.00
1,18.00,252.00,74.00,64.37,0.00,0.00
1,20.00,276.01,76.00,60.26,0.00,0.00
1,19.00,257.99,76.00,64.25,0.00,0.00
1,18.00,264.01,74.00,63.26,0.00,0.00
1,18.00,250.99,70.00,69.31,0.00,0.00
1,18.00,241.00,72.00,101.63,0.00,0.00
1,18.00,264.00,74.00,63.52,0.00,0.00
1,19.00,258.00,74.00,62.15,0.00,0.00
1,19.00,260.00,76.00,60.35,0.00,0.00
1,15.00,223.00,60.00,254.01,0.00,0.00
1,18.00,246.00,72.00,105.04,0.00,0.00
1,20.00,273.00,80.00,59.65,0.00,0.00
1,18.00,266.00,76.00,66.36,0.00,0.00
1,20.00,271.00,76.00,59.96,0.00,0.00
1,19.00,263.00,76.00,60.44,0.00,0.00
1,19.00,271.00,76.00,59.87,0.00,0.00
1,18.00,257.00,72.00,75.14,0.00,0.00
1,19.00,264.99,76.00,61.50,0.00,0.00
1,18.00,255.00,76.00,60.81,0.00,0.00
1,19.00,261.00,72.00,66.54,0.00,0.00
1,20.00,271.00,80.00,57.88,0.00,0.00
1,18.00,266.00,74.00,60.17,0.00,0.00
1,18.00,252.00,74.00,62.96,0.00,0.00
1,19.00,258.00,72.00,64.14,0.00,0.00
1,19.00,268.01,76.00,62.37,0.00,0.00
1,19.00,263.00,76.00,61.19,0.00,0.00
1,19.00,261.00,76.00,63.52,0.00,0.00
1,17.00,251.99,68.00,107.39,0.00,0.00
1,19.00,264.00,76.00,60.68,0.00,0.00
1,19.00,263.00,76.00,63.26,0.00,0.00
1,18.00,256.99,76.00,64.25,0.00,0.00
1,19.00,265.01,72.00,69.12,0.00,0.00
1,19.00,265.00,76.00,65.38,0.00,0.00
1,19.00,266.00,76.00,62.45,0.00,0.00
