sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 4, tps: 125.98, reads: 1789.69, writes: 507.91, response time: 47.03ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 4, tps: 124.99, reads: 1773.88, writes: 502.97, response time: 44.62ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 4, tps: 123.01, reads: 1725.08, writes: 498.02, response time: 51.47ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4, tps: 130.00, reads: 1797.98, writes: 514.00, response time: 45.50ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 4, tps: 123.01, reads: 1743.08, writes: 497.02, response time: 47.92ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 4, tps: 130.00, reads: 1805.97, writes: 511.99, response time: 42.80ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 4, tps: 126.00, reads: 1775.01, writes: 514.00, response time: 48.28ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 4, tps: 129.00, reads: 1797.94, writes: 507.98, response time: 43.14ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 4, tps: 132.00, reads: 1844.04, writes: 526.01, response time: 46.82ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 4, tps: 129.00, reads: 1793.96, writes: 519.99, response time: 44.38ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 4, tps: 129.00, reads: 1814.05, writes: 512.02, response time: 50.58ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 4, tps: 126.00, reads: 1750.97, writes: 506.99, response time: 47.22ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 4, tps: 126.00, reads: 1788.02, writes: 506.00, response time: 49.36ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4, tps: 129.00, reads: 1786.00, writes: 511.00, response time: 46.66ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 4, tps: 125.00, reads: 1774.05, writes: 505.01, response time: 52.89ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 4, tps: 129.00, reads: 1802.96, writes: 514.99, response time: 44.66ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 4, tps: 125.00, reads: 1741.95, writes: 500.99, response time: 53.64ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 4, tps: 127.00, reads: 1789.01, writes: 510.00, response time: 50.43ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 4, tps: 131.00, reads: 1812.00, writes: 519.00, response time: 44.27ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 4, tps: 125.00, reads: 1768.99, writes: 502.00, response time: 47.40ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 4, tps: 126.00, reads: 1770.06, writes: 501.02, response time: 52.53ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 4, tps: 132.00, reads: 1821.99, writes: 527.00, response time: 47.27ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 4, tps: 132.00, reads: 1860.97, writes: 532.99, response time: 55.49ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4, tps: 129.00, reads: 1783.04, writes: 515.01, response time: 44.08ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 4, tps: 126.00, reads: 1795.98, writes: 506.99, response time: 47.36ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 4, tps: 130.00, reads: 1811.96, writes: 519.99, response time: 49.40ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 4, tps: 121.01, reads: 1690.09, writes: 479.03, response time: 45.80ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 4, tps: 123.99, reads: 1733.91, writes: 500.98, response time: 45.16ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 4, tps: 126.00, reads: 1774.00, writes: 497.00, response time: 46.91ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 4, tps: 130.00, reads: 1819.06, writes: 527.02, response time: 44.78ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 4, tps: 126.99, reads: 1788.92, writes: 513.98, response time: 50.87ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 4, tps: 132.00, reads: 1835.06, writes: 519.02, response time: 42.96ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 4, tps: 129.00, reads: 1818.97, writes: 525.99, response time: 48.61ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4, tps: 128.00, reads: 1773.99, writes: 506.00, response time: 48.00ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 4, tps: 128.00, reads: 1801.99, writes: 511.00, response time: 48.74ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 4, tps: 130.01, reads: 1778.09, writes: 513.03, response time: 49.22ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 4, tps: 118.99, reads: 1715.90, writes: 481.97, response time: 49.08ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 4, tps: 127.00, reads: 1757.02, writes: 510.00, response time: 43.50ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 4, tps: 125.00, reads: 1759.04, writes: 496.01, response time: 46.07ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 4, tps: 129.00, reads: 1811.93, writes: 515.98, response time: 45.57ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 4, tps: 128.00, reads: 1789.06, writes: 511.02, response time: 49.17ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 4, tps: 128.00, reads: 1776.00, writes: 511.00, response time: 46.63ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 4, tps: 124.00, reads: 1746.98, writes: 494.99, response time: 47.73ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4, tps: 129.00, reads: 1808.97, writes: 514.99, response time: 44.08ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 4, tps: 126.00, reads: 1775.02, writes: 512.00, response time: 47.25ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 4, tps: 125.00, reads: 1749.01, writes: 503.00, response time: 50.25ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 4, tps: 131.00, reads: 1821.96, writes: 518.99, response time: 48.38ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 4, tps: 129.00, reads: 1794.04, writes: 512.01, response time: 45.88ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 4, tps: 126.00, reads: 1762.98, writes: 501.99, response time: 48.55ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 4, tps: 130.00, reads: 1824.98, writes: 522.99, response time: 46.03ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 4, tps: 128.00, reads: 1812.99, writes: 518.00, response time: 46.84ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 4, tps: 133.00, reads: 1853.03, writes: 527.01, response time: 47.64ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 4, tps: 127.00, reads: 1776.04, writes: 505.01, response time: 45.40ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4, tps: 132.00, reads: 1832.98, writes: 530.99, response time: 46.24ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 4, tps: 125.00, reads: 1762.01, writes: 503.00, response time: 48.87ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 4, tps: 133.00, reads: 1857.99, writes: 528.00, response time: 45.46ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 4, tps: 127.00, reads: 1771.99, writes: 506.00, response time: 43.96ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 4, tps: 126.00, reads: 1769.05, writes: 503.01, response time: 52.83ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 4, tps: 127.00, reads: 1789.00, writes: 512.00, response time: 46.59ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 4, tps: 129.00, reads: 1812.94, writes: 514.98, response time: 48.04ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 4, tps: 126.00, reads: 1740.03, writes: 506.01, response time: 47.39ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 4, tps: 125.00, reads: 1770.01, writes: 507.00, response time: 54.43ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 4, tps: 128.00, reads: 1791.01, writes: 507.00, response time: 46.57ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4, tps: 130.00, reads: 1815.94, writes: 520.98, response time: 49.56ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 4, tps: 136.00, reads: 1889.02, writes: 540.01, response time: 47.67ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 4, tps: 126.00, reads: 1788.97, writes: 515.99, response time: 45.35ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 4, tps: 127.01, reads: 1771.08, writes: 500.02, response time: 46.77ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 4, tps: 129.00, reads: 1806.01, writes: 511.00, response time: 53.06ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 4, tps: 132.00, reads: 1846.94, writes: 534.98, response time: 45.99ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 4, tps: 129.00, reads: 1811.04, writes: 517.01, response time: 47.59ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 4, tps: 133.00, reads: 1847.00, writes: 524.00, response time: 49.37ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 4, tps: 129.00, reads: 1814.02, writes: 514.01, response time: 50.24ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 4, tps: 130.00, reads: 1827.96, writes: 524.99, response time: 44.69ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4, tps: 129.00, reads: 1804.98, writes: 521.99, response time: 44.02ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 4, tps: 130.00, reads: 1809.04, writes: 518.01, response time: 47.63ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 4, tps: 133.00, reads: 1876.01, writes: 533.00, response time: 47.62ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 4, tps: 127.00, reads: 1752.00, writes: 497.00, response time: 47.49ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 4, tps: 128.00, reads: 1817.96, writes: 524.99, response time: 46.31ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 4, tps: 132.00, reads: 1812.03, writes: 518.01, response time: 49.18ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 4, tps: 128.00, reads: 1820.01, writes: 521.00, response time: 42.61ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 4, tps: 129.00, reads: 1806.95, writes: 509.99, response time: 47.64ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 4, tps: 130.00, reads: 1823.04, writes: 515.01, response time: 47.44ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 4, tps: 130.00, reads: 1798.99, writes: 523.00, response time: 48.67ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4, tps: 129.00, reads: 1793.98, writes: 512.00, response time: 48.86ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 4, tps: 128.00, reads: 1805.03, writes: 512.01, response time: 50.34ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 4, tps: 127.00, reads: 1768.95, writes: 510.99, response time: 44.57ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 4, tps: 128.00, reads: 1813.01, writes: 509.00, response time: 52.14ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 4, tps: 127.00, reads: 1780.05, writes: 508.01, response time: 50.78ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 4, tps: 128.00, reads: 1793.00, writes: 515.00, response time: 54.19ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 4, tps: 132.00, reads: 1850.93, writes: 528.98, response time: 49.85ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 4, tps: 126.00, reads: 1769.06, writes: 508.02, response time: 46.82ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 4, tps: 129.00, reads: 1794.99, writes: 515.00, response time: 45.91ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 4, tps: 133.00, reads: 1857.01, writes: 528.00, response time: 47.36ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4, tps: 127.00, reads: 1786.96, writes: 508.99, response time: 48.12ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 4, tps: 131.00, reads: 1833.04, writes: 522.01, response time: 52.40ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 4, tps: 130.00, reads: 1820.01, writes: 522.00, response time: 44.77ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 4, tps: 128.00, reads: 1775.95, writes: 510.98, response time: 47.52ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 4, tps: 126.00, reads: 1773.01, writes: 503.00, response time: 48.29ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 4, tps: 129.00, reads: 1786.00, writes: 514.00, response time: 46.82ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 4, tps: 126.00, reads: 1776.99, writes: 508.00, response time: 46.17ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 4, tps: 133.00, reads: 1880.00, writes: 532.00, response time: 45.58ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 4, tps: 132.00, reads: 1817.99, writes: 524.00, response time: 43.70ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 4, tps: 129.00, reads: 1826.04, writes: 524.01, response time: 43.14ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4, tps: 131.00, reads: 1838.98, writes: 518.00, response time: 47.44ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 4, tps: 129.00, reads: 1802.03, writes: 519.01, response time: 48.64ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 4, tps: 131.00, reads: 1837.02, writes: 525.01, response time: 52.23ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 4, tps: 135.00, reads: 1899.95, writes: 544.98, response time: 44.66ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 4, tps: 137.00, reads: 1908.99, writes: 542.00, response time: 46.29ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 4, tps: 129.00, reads: 1803.01, writes: 517.00, response time: 46.87ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 4, tps: 128.00, reads: 1791.96, writes: 511.99, response time: 48.25ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 4, tps: 131.00, reads: 1834.98, writes: 517.99, response time: 45.23ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 4, tps: 127.00, reads: 1789.06, writes: 515.02, response time: 50.40ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 4, tps: 132.00, reads: 1833.99, writes: 525.00, response time: 48.36ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4, tps: 129.00, reads: 1819.01, writes: 521.00, response time: 44.13ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 4, tps: 133.00, reads: 1832.03, writes: 526.01, response time: 42.57ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 4, tps: 129.00, reads: 1825.98, writes: 516.99, response time: 48.87ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 4, tps: 128.00, reads: 1797.01, writes: 509.00, response time: 47.90ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 4, tps: 128.00, reads: 1798.98, writes: 525.00, response time: 44.46ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 4, tps: 130.00, reads: 1817.99, writes: 517.00, response time: 44.98ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 4, tps: 129.00, reads: 1805.00, writes: 513.00, response time: 48.15ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 4, tps: 130.00, reads: 1809.04, writes: 520.01, response time: 46.02ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 4, tps: 132.00, reads: 1849.93, writes: 527.98, response time: 48.19ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 4, tps: 132.00, reads: 1851.06, writes: 528.02, response time: 44.74ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4, tps: 129.00, reads: 1800.00, writes: 510.00, response time: 43.77ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 4, tps: 132.00, reads: 1851.96, writes: 530.99, response time: 46.17ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 4, tps: 133.00, reads: 1852.04, writes: 527.01, response time: 44.46ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 4, tps: 125.00, reads: 1762.95, writes: 503.99, response time: 52.89ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 4, tps: 135.00, reads: 1897.03, writes: 541.01, response time: 46.28ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 4, tps: 131.00, reads: 1835.00, writes: 529.00, response time: 55.01ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 4, tps: 132.00, reads: 1821.97, writes: 520.99, response time: 44.17ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 4, tps: 126.00, reads: 1785.00, writes: 510.00, response time: 49.85ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 4, tps: 128.00, reads: 1776.01, writes: 507.00, response time: 48.29ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 4, tps: 127.00, reads: 1792.02, writes: 511.01, response time: 47.25ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4, tps: 129.00, reads: 1798.00, writes: 512.00, response time: 49.25ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 4, tps: 131.00, reads: 1845.97, writes: 524.99, response time: 43.37ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 4, tps: 132.00, reads: 1836.06, writes: 532.02, response time: 47.99ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 4, tps: 129.00, reads: 1788.99, writes: 508.00, response time: 45.67ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 4, tps: 130.00, reads: 1810.01, writes: 524.00, response time: 44.54ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 4, tps: 130.00, reads: 1841.98, writes: 518.00, response time: 49.00ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 4, tps: 127.00, reads: 1790.03, writes: 510.01, response time: 48.67ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 4, tps: 131.00, reads: 1831.96, writes: 526.99, response time: 47.86ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 4, tps: 130.00, reads: 1825.01, writes: 523.00, response time: 45.87ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 4, tps: 134.00, reads: 1870.99, writes: 532.00, response time: 48.03ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4, tps: 137.00, reads: 1918.01, writes: 548.00, response time: 47.47ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 4, tps: 131.00, reads: 1824.00, writes: 521.00, response time: 47.87ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 4, tps: 129.00, reads: 1820.01, writes: 516.00, response time: 47.08ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 4, tps: 134.00, reads: 1877.93, writes: 533.98, response time: 47.18ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 4, tps: 127.01, reads: 1764.10, writes: 510.03, response time: 45.98ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 4, tps: 124.00, reads: 1735.99, writes: 497.00, response time: 43.73ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 4, tps: 127.00, reads: 1771.97, writes: 503.99, response time: 46.36ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 4, tps: 127.00, reads: 1780.00, writes: 511.00, response time: 48.41ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 4, tps: 132.00, reads: 1849.98, writes: 524.99, response time: 45.14ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 4, tps: 132.00, reads: 1857.01, writes: 532.00, response time: 44.82ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4, tps: 132.00, reads: 1839.01, writes: 528.00, response time: 48.41ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 4, tps: 133.00, reads: 1836.98, writes: 527.99, response time: 48.61ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 4, tps: 128.00, reads: 1831.02, writes: 522.01, response time: 45.36ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 4, tps: 131.00, reads: 1836.99, writes: 518.00, response time: 46.31ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 4, tps: 128.00, reads: 1776.00, writes: 512.00, response time: 45.40ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 4, tps: 128.00, reads: 1806.00, writes: 513.00, response time: 51.30ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 4, tps: 128.00, reads: 1796.02, writes: 516.00, response time: 43.55ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 4, tps: 129.00, reads: 1797.98, writes: 514.99, response time: 47.54ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 4, tps: 129.00, reads: 1815.00, writes: 520.00, response time: 46.13ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 4, tps: 129.00, reads: 1797.01, writes: 507.00, response time: 43.60ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4, tps: 129.00, reads: 1815.06, writes: 529.02, response time: 45.87ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 4, tps: 135.00, reads: 1869.94, writes: 524.98, response time: 45.94ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 4, tps: 126.00, reads: 1770.05, writes: 506.02, response time: 45.20ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 4, tps: 127.00, reads: 1780.99, writes: 505.00, response time: 50.96ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 4, tps: 127.00, reads: 1778.01, writes: 515.00, response time: 45.21ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 4, tps: 124.00, reads: 1726.95, writes: 492.98, response time: 48.16ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 4, tps: 131.00, reads: 1844.04, writes: 524.01, response time: 53.42ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 4, tps: 128.00, reads: 1794.98, writes: 510.99, response time: 50.31ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 4, tps: 124.00, reads: 1740.00, writes: 497.00, response time: 48.28ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 4, tps: 132.00, reads: 1833.02, writes: 525.01, response time: 61.15ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4, tps: 130.00, reads: 1816.01, writes: 524.00, response time: 45.47ms (99%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 4, tps: 129.00, reads: 1813.97, writes: 516.99, response time: 55.04ms (99%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 4, tps: 131.00, reads: 1845.98, writes: 521.99, response time: 48.09ms (99%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 4, tps: 128.00, reads: 1792.97, writes: 511.99, response time: 56.00ms (99%), errors: 0.00, reconnects:  0.00
