sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 8
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 8, tps: 256.96, reads: 3674.45, writes: 1030.84, response time: 43.72ms (99%), errors: 0.00, reconnects:  0.00
[  27s] threads: 8, tps: 250.00, reads: 3536.02, writes: 1010.00, response time: 63.94ms (99%), errors: 0.00, reconnects:  0.00
[  28s] threads: 8, tps: 262.99, reads: 3635.89, writes: 1041.97, response time: 46.73ms (99%), errors: 0.00, reconnects:  0.00
[  29s] threads: 8, tps: 264.00, reads: 3706.00, writes: 1048.00, response time: 51.89ms (99%), errors: 0.00, reconnects:  0.00
[  30s] threads: 8, tps: 262.00, reads: 3654.02, writes: 1052.00, response time: 45.13ms (99%), errors: 0.00, reconnects:  0.00
[  31s] threads: 8, tps: 253.00, reads: 3576.03, writes: 1019.01, response time: 52.65ms (99%), errors: 0.00, reconnects:  0.00
[  32s] threads: 8, tps: 262.00, reads: 3681.03, writes: 1053.01, response time: 47.35ms (99%), errors: 0.00, reconnects:  0.00
[  33s] threads: 8, tps: 261.01, reads: 3627.12, writes: 1034.03, response time: 57.79ms (99%), errors: 0.00, reconnects:  0.00
[  34s] threads: 8, tps: 265.99, reads: 3744.83, writes: 1059.95, response time: 43.50ms (99%), errors: 0.00, reconnects:  0.00
[  35s] threads: 8, tps: 255.00, reads: 3594.98, writes: 1047.99, response time: 55.25ms (99%), errors: 0.00, reconnects:  0.00
[  36s] threads: 8, tps: 270.00, reads: 3752.01, writes: 1066.00, response time: 46.71ms (99%), errors: 0.00, reconnects:  0.00
[  37s] threads: 8, tps: 257.01, reads: 3596.10, writes: 1015.03, response time: 47.84ms (99%), errors: 0.00, reconnects:  0.00
[  38s] threads: 8, tps: 267.00, reads: 3738.01, writes: 1075.00, response time: 47.03ms (99%), errors: 0.00, reconnects:  0.00
[  39s] threads: 8, tps: 260.99, reads: 3665.89, writes: 1043.97, response time: 45.33ms (99%), errors: 0.00, reconnects:  0.00
[  40s] threads: 8, tps: 261.00, reads: 3602.99, writes: 1042.00, response time: 55.75ms (99%), errors: 0.00, reconnects:  0.00
[  41s] threads: 8, tps: 257.00, reads: 3647.99, writes: 1025.00, response time: 48.89ms (99%), errors: 0.00, reconnects:  0.00
[  42s] threads: 8, tps: 267.01, reads: 3727.12, writes: 1072.03, response time: 48.86ms (99%), errors: 0.00, reconnects:  0.00
[  43s] threads: 8, tps: 263.00, reads: 3687.94, writes: 1060.98, response time: 45.44ms (99%), errors: 0.00, reconnects:  0.00
[  44s] threads: 8, tps: 250.00, reads: 3524.03, writes: 1014.01, response time: 51.05ms (99%), errors: 0.00, reconnects:  0.00
[  45s] threads: 8, tps: 272.99, reads: 3777.92, writes: 1067.98, response time: 47.46ms (99%), errors: 0.00, reconnects:  0.00
[  46s] threads: 8, tps: 262.01, reads: 3698.09, writes: 1064.03, response time: 48.86ms (99%), errors: 0.00, reconnects:  0.00
[  47s] threads: 8, tps: 264.00, reads: 3665.98, writes: 1041.00, response time: 47.06ms (99%), errors: 0.00, reconnects:  0.00
[  48s] threads: 8, tps: 262.00, reads: 3670.99, writes: 1043.00, response time: 47.90ms (99%), errors: 0.00, reconnects:  0.00
[  49s] threads: 8, tps: 259.00, reads: 3645.03, writes: 1040.01, response time: 51.27ms (99%), errors: 0.00, reconnects:  0.00
[  50s] threads: 8, tps: 255.00, reads: 3535.99, writes: 1025.00, response time: 55.45ms (99%), errors: 0.00, reconnects:  0.00
[  51s] threads: 8, tps: 247.99, reads: 3527.89, writes: 1004.97, response time: 55.40ms (99%), errors: 0.00, reconnects:  0.00
[  52s] threads: 8, tps: 250.00, reads: 3469.02, writes: 989.01, response time: 63.56ms (99%), errors: 0.00, reconnects:  0.00
[  53s] threads: 8, tps: 257.01, reads: 3581.09, writes: 1022.03, response time: 54.66ms (99%), errors: 0.00, reconnects:  0.00
[  54s] threads: 8, tps: 259.00, reads: 3655.02, writes: 1035.00, response time: 59.37ms (99%), errors: 0.00, reconnects:  0.00
[  55s] threads: 8, tps: 261.00, reads: 3654.97, writes: 1049.99, response time: 46.42ms (99%), errors: 0.00, reconnects:  0.00
[  56s] threads: 8, tps: 269.00, reads: 3696.00, writes: 1062.00, response time: 50.21ms (99%), errors: 0.00, reconnects:  0.00
[  57s] threads: 8, tps: 257.00, reads: 3658.96, writes: 1037.99, response time: 53.10ms (99%), errors: 0.00, reconnects:  0.00
[  58s] threads: 8, tps: 263.00, reads: 3648.06, writes: 1050.02, response time: 47.97ms (99%), errors: 0.00, reconnects:  0.00
[  59s] threads: 8, tps: 260.99, reads: 3694.91, writes: 1050.97, response time: 47.60ms (99%), errors: 0.00, reconnects:  0.00
[  60s] threads: 8, tps: 258.00, reads: 3591.00, writes: 1023.00, response time: 46.09ms (99%), errors: 0.00, reconnects:  0.00
[  61s] threads: 8, tps: 263.00, reads: 3662.00, writes: 1050.00, response time: 47.47ms (99%), errors: 0.00, reconnects:  0.00
[  62s] threads: 8, tps: 251.01, reads: 3566.08, writes: 1014.02, response time: 51.69ms (99%), errors: 0.00, reconnects:  0.00
[  63s] threads: 8, tps: 271.00, reads: 3784.97, writes: 1080.99, response time: 43.87ms (99%), errors: 0.00, reconnects:  0.00
[  64s] threads: 8, tps: 256.00, reads: 3556.04, writes: 1021.01, response time: 60.07ms (99%), errors: 0.00, reconnects:  0.00
[  65s] threads: 8, tps: 260.99, reads: 3666.90, writes: 1035.97, response time: 49.61ms (99%), errors: 0.00, reconnects:  0.00
[  66s] threads: 8, tps: 255.00, reads: 3580.94, writes: 1029.98, response time: 48.75ms (99%), errors: 0.00, reconnects:  0.00
[  67s] threads: 8, tps: 265.01, reads: 3670.10, writes: 1058.03, response time: 48.39ms (99%), errors: 0.00, reconnects:  0.00
[  68s] threads: 8, tps: 257.00, reads: 3624.05, writes: 1031.01, response time: 47.37ms (99%), errors: 0.00, reconnects:  0.00
[  69s] threads: 8, tps: 270.00, reads: 3777.00, writes: 1081.00, response time: 43.28ms (99%), errors: 0.00, reconnects:  0.00
[  70s] threads: 8, tps: 259.00, reads: 3643.01, writes: 1037.00, response time: 56.74ms (99%), errors: 0.00, reconnects:  0.00
[  71s] threads: 8, tps: 266.00, reads: 3718.99, writes: 1059.00, response time: 44.49ms (99%), errors: 0.00, reconnects:  0.00
[  72s] threads: 8, tps: 260.00, reads: 3640.94, writes: 1042.98, response time: 52.54ms (99%), errors: 0.00, reconnects:  0.00
[  73s] threads: 8, tps: 272.01, reads: 3777.10, writes: 1084.03, response time: 45.33ms (99%), errors: 0.00, reconnects:  0.00
[  74s] threads: 8, tps: 258.00, reads: 3594.97, writes: 1027.99, response time: 55.07ms (99%), errors: 0.00, reconnects:  0.00
[  75s] threads: 8, tps: 261.99, reads: 3687.87, writes: 1049.96, response time: 47.74ms (99%), errors: 0.00, reconnects:  0.00
[  76s] threads: 8, tps: 255.00, reads: 3609.01, writes: 1026.00, response time: 50.24ms (99%), errors: 0.00, reconnects:  0.00
[  77s] threads: 8, tps: 264.00, reads: 3680.04, writes: 1060.01, response time: 44.38ms (99%), errors: 0.00, reconnects:  0.00
[  78s] threads: 8, tps: 262.01, reads: 3681.11, writes: 1039.03, response time: 47.02ms (99%), errors: 0.00, reconnects:  0.00
[  79s] threads: 8, tps: 274.00, reads: 3821.01, writes: 1102.00, response time: 44.98ms (99%), errors: 0.00, reconnects:  0.00
[  80s] threads: 8, tps: 264.99, reads: 3736.88, writes: 1065.97, response time: 51.32ms (99%), errors: 0.00, reconnects:  0.00
[  81s] threads: 8, tps: 265.00, reads: 3660.02, writes: 1046.00, response time: 43.34ms (99%), errors: 0.00, reconnects:  0.00
[  82s] threads: 8, tps: 254.00, reads: 3597.00, writes: 1020.00, response time: 52.56ms (99%), errors: 0.00, reconnects:  0.00
[  83s] threads: 8, tps: 265.01, reads: 3710.11, writes: 1064.03, response time: 44.41ms (99%), errors: 0.00, reconnects:  0.00
[  84s] threads: 8, tps: 254.99, reads: 3557.91, writes: 1021.97, response time: 46.94ms (99%), errors: 0.00, reconnects:  0.00
[  85s] threads: 8, tps: 267.00, reads: 3735.99, writes: 1059.00, response time: 43.96ms (99%), errors: 0.00, reconnects:  0.00
[  86s] threads: 8, tps: 255.01, reads: 3580.08, writes: 1022.02, response time: 48.04ms (99%), errors: 0.00, reconnects:  0.00
[  87s] threads: 8, tps: 270.00, reads: 3793.94, writes: 1082.98, response time: 42.43ms (99%), errors: 0.00, reconnects:  0.00
[  88s] threads: 8, tps: 263.00, reads: 3651.97, writes: 1046.99, response time: 51.36ms (99%), errors: 0.00, reconnects:  0.00
[  89s] threads: 8, tps: 264.00, reads: 3707.99, writes: 1056.00, response time: 43.12ms (99%), errors: 0.00, reconnects:  0.00
[  90s] threads: 8, tps: 257.00, reads: 3588.97, writes: 1025.99, response time: 51.96ms (99%), errors: 0.00, reconnects:  0.00
[  91s] threads: 8, tps: 262.00, reads: 3659.03, writes: 1050.01, response time: 46.09ms (99%), errors: 0.00, reconnects:  0.00
[  92s] threads: 8, tps: 258.01, reads: 3622.10, writes: 1036.03, response time: 52.23ms (99%), errors: 0.00, reconnects:  0.00
[  93s] threads: 8, tps: 272.00, reads: 3794.99, writes: 1081.00, response time: 43.88ms (99%), errors: 0.00, reconnects:  0.00
[  94s] threads: 8, tps: 262.99, reads: 3685.92, writes: 1057.98, response time: 49.19ms (99%), errors: 0.00, reconnects:  0.00
[  95s] threads: 8, tps: 268.00, reads: 3763.97, writes: 1072.99, response time: 43.75ms (99%), errors: 0.00, reconnects:  0.00
[  96s] threads: 8, tps: 263.00, reads: 3689.01, writes: 1050.00, response time: 48.36ms (99%), errors: 0.00, reconnects:  0.00
[  97s] threads: 8, tps: 269.00, reads: 3761.01, writes: 1076.00, response time: 46.66ms (99%), errors: 0.00, reconnects:  0.00
[  98s] threads: 8, tps: 262.01, reads: 3661.09, writes: 1043.03, response time: 48.84ms (99%), errors: 0.00, reconnects:  0.00
[  99s] threads: 8, tps: 260.99, reads: 3655.90, writes: 1051.97, response time: 60.28ms (99%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 8, tps: 260.00, reads: 3662.01, writes: 1045.00, response time: 54.45ms (99%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 8, tps: 268.01, reads: 3751.10, writes: 1075.03, response time: 45.21ms (99%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 8, tps: 257.99, reads: 3607.89, writes: 1029.97, response time: 43.73ms (99%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 8, tps: 272.00, reads: 3789.99, writes: 1076.00, response time: 45.98ms (99%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 8, tps: 262.00, reads: 3684.02, writes: 1053.00, response time: 51.27ms (99%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 8, tps: 272.00, reads: 3766.02, writes: 1080.01, response time: 43.33ms (99%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 8, tps: 252.00, reads: 3574.03, writes: 1031.01, response time: 46.49ms (99%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 8, tps: 270.00, reads: 3774.94, writes: 1078.98, response time: 43.09ms (99%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 8, tps: 262.01, reads: 3640.11, writes: 1041.03, response time: 51.15ms (99%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 8, tps: 266.00, reads: 3698.96, writes: 1051.99, response time: 48.99ms (99%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 8, tps: 257.99, reads: 3670.93, writes: 1035.98, response time: 52.46ms (99%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 8, tps: 263.00, reads: 3679.03, writes: 1058.01, response time: 56.09ms (99%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 8, tps: 249.00, reads: 3446.06, writes: 986.02, response time: 79.04ms (99%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 8, tps: 264.00, reads: 3675.04, writes: 1058.01, response time: 45.13ms (99%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 8, tps: 256.99, reads: 3649.88, writes: 1030.97, response time: 44.69ms (99%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 8, tps: 257.01, reads: 3590.11, writes: 1026.03, response time: 63.07ms (99%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 8, tps: 264.00, reads: 3695.99, writes: 1052.00, response time: 49.67ms (99%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 8, tps: 256.00, reads: 3581.99, writes: 1021.00, response time: 48.20ms (99%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 8, tps: 265.99, reads: 3721.90, writes: 1071.97, response time: 57.05ms (99%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 8, tps: 262.00, reads: 3680.02, writes: 1051.01, response time: 53.66ms (99%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 8, tps: 264.00, reads: 3690.97, writes: 1051.99, response time: 49.36ms (99%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 8, tps: 260.00, reads: 3625.01, writes: 1040.00, response time: 53.19ms (99%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 8, tps: 258.00, reads: 3616.02, writes: 1032.01, response time: 61.71ms (99%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 8, tps: 257.00, reads: 3629.98, writes: 1047.99, response time: 52.57ms (99%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 8, tps: 262.00, reads: 3657.01, writes: 1026.00, response time: 56.80ms (99%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 8, tps: 263.00, reads: 3633.05, writes: 1055.01, response time: 47.73ms (99%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 8, tps: 265.99, reads: 3721.91, writes: 1055.98, response time: 46.34ms (99%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 8, tps: 254.01, reads: 3603.15, writes: 1030.04, response time: 53.06ms (99%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 8, tps: 267.00, reads: 3738.98, writes: 1057.99, response time: 50.42ms (99%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 8, tps: 257.00, reads: 3615.98, writes: 1038.99, response time: 48.32ms (99%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 8, tps: 263.00, reads: 3667.94, writes: 1047.98, response time: 45.08ms (99%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 8, tps: 263.01, reads: 3698.09, writes: 1063.02, response time: 49.12ms (99%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 8, tps: 276.00, reads: 3842.99, writes: 1089.00, response time: 45.08ms (99%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 8, tps: 257.00, reads: 3616.95, writes: 1030.99, response time: 48.41ms (99%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 8, tps: 262.00, reads: 3605.07, writes: 1038.02, response time: 51.18ms (99%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 8, tps: 252.99, reads: 3584.90, writes: 1027.97, response time: 57.50ms (99%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 8, tps: 255.00, reads: 3572.07, writes: 1020.02, response time: 60.90ms (99%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 8, tps: 266.00, reads: 3740.94, writes: 1068.98, response time: 48.41ms (99%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 8, tps: 262.01, reads: 3657.09, writes: 1038.03, response time: 55.94ms (99%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 8, tps: 261.00, reads: 3634.95, writes: 1038.99, response time: 46.63ms (99%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 8, tps: 260.00, reads: 3648.95, writes: 1041.99, response time: 51.38ms (99%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 8, tps: 262.00, reads: 3640.94, writes: 1042.98, response time: 48.65ms (99%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 8, tps: 260.00, reads: 3668.06, writes: 1045.02, response time: 50.77ms (99%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 8, tps: 253.01, reads: 3525.08, writes: 1012.02, response time: 57.79ms (99%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 8, tps: 258.99, reads: 3615.85, writes: 1027.96, response time: 46.13ms (99%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 8, tps: 261.01, reads: 3675.16, writes: 1053.05, response time: 42.70ms (99%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 8, tps: 260.99, reads: 3681.90, writes: 1054.97, response time: 49.64ms (99%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 8, tps: 268.00, reads: 3717.07, writes: 1057.02, response time: 46.20ms (99%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 8, tps: 259.99, reads: 3637.90, writes: 1035.97, response time: 51.56ms (99%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 8, tps: 258.01, reads: 3608.19, writes: 1035.06, response time: 55.87ms (99%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 8, tps: 254.99, reads: 3577.87, writes: 1018.96, response time: 49.82ms (99%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 8, tps: 260.00, reads: 3624.05, writes: 1037.01, response time: 52.25ms (99%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 8, tps: 258.00, reads: 3657.95, writes: 1053.98, response time: 45.61ms (99%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 8, tps: 262.00, reads: 3634.96, writes: 1031.99, response time: 46.77ms (99%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 8, tps: 260.00, reads: 3646.00, writes: 1043.00, response time: 48.45ms (99%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 8, tps: 269.00, reads: 3777.02, writes: 1088.01, response time: 46.09ms (99%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 8, tps: 258.00, reads: 3621.99, writes: 1022.00, response time: 49.56ms (99%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 8, tps: 258.00, reads: 3605.01, writes: 1035.00, response time: 59.42ms (99%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 8, tps: 253.01, reads: 3532.07, writes: 1012.02, response time: 53.77ms (99%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 8, tps: 263.00, reads: 3696.94, writes: 1045.98, response time: 59.56ms (99%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 8, tps: 262.01, reads: 3631.07, writes: 1051.02, response time: 52.89ms (99%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 8, tps: 264.99, reads: 3748.91, writes: 1067.98, response time: 48.45ms (99%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 8, tps: 260.01, reads: 3584.08, writes: 1021.02, response time: 48.90ms (99%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 8, tps: 264.00, reads: 3737.93, writes: 1059.98, response time: 44.54ms (99%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 8, tps: 263.00, reads: 3697.99, writes: 1064.00, response time: 53.06ms (99%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 8, tps: 264.00, reads: 3685.97, writes: 1043.99, response time: 43.80ms (99%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 8, tps: 259.00, reads: 3617.99, writes: 1045.00, response time: 56.00ms (99%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 8, tps: 260.00, reads: 3660.04, writes: 1047.01, response time: 46.91ms (99%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 8, tps: 269.01, reads: 3739.07, writes: 1061.02, response time: 61.30ms (99%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 8, tps: 264.00, reads: 3673.93, writes: 1055.98, response time: 45.00ms (99%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 8, tps: 256.00, reads: 3617.99, writes: 1028.00, response time: 46.43ms (99%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 8, tps: 267.00, reads: 3735.01, writes: 1065.00, response time: 45.32ms (99%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 8, tps: 260.00, reads: 3627.97, writes: 1043.99, response time: 44.14ms (99%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 8, tps: 264.00, reads: 3721.01, writes: 1065.00, response time: 51.16ms (99%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 8, tps: 261.00, reads: 3641.96, writes: 1040.99, response time: 52.62ms (99%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 8, tps: 254.00, reads: 3556.98, writes: 1014.00, response time: 57.58ms (99%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 8, tps: 256.01, reads: 3598.11, writes: 1029.03, response time: 68.05ms (99%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 8, tps: 261.00, reads: 3597.03, writes: 1029.01, response time: 54.86ms (99%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 8, tps: 259.99, reads: 3666.89, writes: 1038.97, response time: 52.01ms (99%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 8, tps: 269.01, reads: 3783.15, writes: 1082.04, response time: 47.70ms (99%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 8, tps: 260.99, reads: 3632.88, writes: 1038.97, response time: 51.10ms (99%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 8, tps: 263.00, reads: 3666.98, writes: 1057.99, response time: 50.78ms (99%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 8, tps: 260.00, reads: 3670.06, writes: 1040.02, response time: 51.69ms (99%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 8, tps: 267.00, reads: 3694.97, writes: 1061.99, response time: 44.34ms (99%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 8, tps: 264.00, reads: 3734.98, writes: 1057.99, response time: 47.82ms (99%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 8, tps: 264.00, reads: 3685.98, writes: 1057.99, response time: 45.17ms (99%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 8, tps: 261.01, reads: 3634.14, writes: 1038.04, response time: 53.91ms (99%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 8, tps: 264.00, reads: 3698.98, writes: 1065.99, response time: 60.70ms (99%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 8, tps: 246.00, reads: 3469.02, writes: 974.00, response time: 63.71ms (99%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 8, tps: 255.99, reads: 3605.90, writes: 1037.97, response time: 61.36ms (99%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 8, tps: 254.01, reads: 3543.09, writes: 1009.03, response time: 69.43ms (99%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 8, tps: 259.99, reads: 3663.92, writes: 1053.98, response time: 43.92ms (99%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 8, tps: 269.01, reads: 3728.09, writes: 1053.03, response time: 51.18ms (99%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 8, tps: 267.00, reads: 3736.00, writes: 1076.00, response time: 44.01ms (99%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 8, tps: 258.00, reads: 3615.01, writes: 1028.00, response time: 48.07ms (99%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 8, tps: 265.00, reads: 3693.96, writes: 1060.99, response time: 45.01ms (99%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 8, tps: 257.00, reads: 3592.98, writes: 1027.00, response time: 49.33ms (99%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 8, tps: 254.00, reads: 3599.96, writes: 1018.99, response time: 62.41ms (99%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 8, tps: 258.01, reads: 3572.07, writes: 1030.02, response time: 52.56ms (99%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 8, tps: 270.99, reads: 3815.91, writes: 1080.98, response time: 46.80ms (99%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 8, tps: 254.00, reads: 3558.03, writes: 1024.01, response time: 59.83ms (99%), errors: 0.00, reconnects:  0.00
